grid_id,row,col,event1_num,event2_num,event3_num,event4_num,event5_num,event6_num
0,40,7,-0.010420051403343678,-0.00014631642261520028,0.11958622932434082,-0.013275610283017159,0.0038829571567475796,0.0026831321883946657
1,40,8,-0.008314264938235283,-0.0015844880836084485,0.19221097230911255,-0.016277359798550606,-0.0010278939735144377,0.001739491824992001
2,40,9,-0.005798711441457272,-0.0034406185150146484,0.20764386653900146,-0.012927301228046417,-0.005334770306944847,-0.0002242910413770005
3,40,10,-0.00515387486666441,-0.0033365380950272083,0.2058516889810562,-0.012855157256126404,-0.005823950283229351,-0.0005668803350999951
4,40,11,-0.005528595764189959,-0.0032223027665168047,0.2054319977760315,-0.012871681712567806,-0.005460712127387524,-0.00018960839952342212
5,40,12,-0.005022026132792234,-0.0030080543365329504,0.2056460827589035,-0.013383674435317516,-0.005330431740731001,-0.00018598440510686487
6,40,13,-0.0053947847336530685,-0.003436868079006672,0.20497365295886993,-0.00966128520667553,-0.004792854655534029,-0.0003197034529875964
7,40,14,-0.004844325128942728,-0.0030944442842155695,0.20636259019374847,-0.013499065302312374,-0.005507823545485735,-0.00025205285055562854
8,40,15,-0.005384266842156649,-0.0036716770846396685,0.20883671939373016,-0.01188634242862463,-0.005908244289457798,-0.0006026252522133291
9,40,16,-0.005552056711167097,-0.0036253060679882765,0.21553370356559753,-0.012893933802843094,-0.005877722520381212,-0.0006611341959796846
10,40,17,-0.005751514807343483,-0.003802300663664937,0.22852830588817596,-0.014043312519788742,-0.005632203537970781,-0.00031801662407815456
11,40,18,-0.006138735916465521,-0.00401415815576911,0.24512454867362976,-0.014976207166910172,-0.0062491027638316154,-0.00032966709113679826
12,40,19,-0.006535362917929888,-0.003832295536994934,0.26501357555389404,-0.01740086078643799,-0.006658453959971666,-0.0003459635772742331
13,40,20,-0.006336260121315718,-0.003710900666192174,0.2839891314506531,-0.021160250529646873,-0.0073915692046284676,-8.271975821116939e-05
14,40,21,-0.006325867958366871,-0.0041202218271791935,0.29608234763145447,-0.02038472704589367,-0.008581731468439102,-0.0007165261195041239
15,40,22,-0.00664709834381938,-0.003930046223104,0.3074624538421631,-0.02159568853676319,-0.009178681299090385,-0.001125382143072784
16,40,23,-0.006220124661922455,-0.003618046175688505,0.3151205778121948,-0.02443389967083931,-0.009617668576538563,-0.0012904112227261066
17,40,24,-0.005476226098835468,-0.0038840151391923428,0.2998284697532654,-0.021681150421500206,-0.009649256244301796,-0.0021555540151894093
18,40,25,-0.0041539231315255165,-0.0048363422974944115,0.26485881209373474,-0.01285427063703537,-0.00928470678627491,-0.002786369528621435
19,40,26,-0.004871212877333164,-0.0042833504267036915,0.2406340092420578,-0.0115058533847332,-0.0074137127958238125,-0.0025165723636746407
20,40,27,-0.004678995348513126,-0.003586783306673169,0.2382628619670868,-0.009060882963240147,-0.004855550359934568,-0.0009405030868947506
21,40,28,-0.00021512080274987966,-0.0028454698622226715,0.23206064105033875,-0.0036745835095643997,0.0047604055143892765,0.00233858497813344
22,40,29,-0.0007626618607901037,-0.002669612178578973,0.2106296569108963,0.05242043361067772,0.02876979485154152,0.005229222122579813
23,40,30,0.0006720924284309149,0.001874867477454245,0.2085716873407364,0.07879217714071274,0.04530610144138336,0.010262706317007542
24,40,31,-0.0037848204374313354,-0.00042158301221206784,0.23045721650123596,0.04447045549750328,0.025617999956011772,0.006991163827478886
25,40,32,-0.002495365682989359,-0.0007653333595953882,0.25438395142555237,-0.006649396847933531,0.0030650643166154623,0.002462293952703476
26,40,33,-0.006289490964263678,-0.0045610880479216576,0.2665919065475464,-0.013439909555017948,-0.006083487533032894,-0.0007690162165090442
27,40,34,-0.006000143475830555,-0.0037334191147238016,0.27636271715164185,-0.020353898406028748,-0.008173934184014797,-0.0006102690822444856
28,40,35,-0.006270154379308224,-0.00343872862868011,0.28688162565231323,-0.021342763677239418,-0.0082421088591218,-0.0006907678325660527
29,40,36,-0.005841967649757862,-0.004025294911116362,0.28269821405410767,-0.020916828885674477,-0.009679223410785198,-0.0013262139400467277
30,40,37,-0.004592047072947025,-0.003891999600455165,0.2664944529533386,-0.020587649196386337,-0.009301726706326008,-0.0018476936966180801
31,40,38,-0.005424628034234047,-0.004726499784737825,0.2539258301258087,-0.014357730746269226,-0.0076101855374872684,-0.0010325966868549585
32,40,39,-0.005474977195262909,-0.0036973594687879086,0.2549075186252594,-0.017031732946634293,-0.007612001150846481,-0.00130551028996706
33,40,40,-0.005977955646812916,-0.004036612808704376,0.27014419436454773,-0.01757899485528469,-0.007036886643618345,3.106172880507074e-05
34,40,41,-0.006187623366713524,-0.003754585050046444,0.2842117249965668,-0.020147081464529037,-0.008042912930250168,-0.0006401292630471289
35,40,42,-0.006297010462731123,-0.004022669978439808,0.30064529180526733,-0.016266990453004837,-0.007571515627205372,-0.00010179961827816442
36,40,43,-0.005591063294559717,-0.0028746488969773054,0.3173878788948059,-0.026009688153862953,-0.007355500478297472,-0.00010743799066403881
37,40,44,-0.0063041988760232925,-0.0037021241150796413,0.32086870074272156,-0.011576829478144646,-0.00543400039896369,-0.0008759662741795182
38,40,45,-0.002097135642543435,-0.0034473473206162453,0.3128543794155121,-0.012379493564367294,-0.0018903540913015604,0.0012145761866122484
39,40,46,-0.004298119340091944,-0.0028219190426170826,0.29387223720550537,0.011794290505349636,0.0069371662102639675,0.0004106042324565351
40,40,47,-0.0045126499608159065,-0.0031833199318498373,0.29015904664993286,0.03875529021024704,0.010109903290867805,0.002658440265804529
41,40,48,-0.00401093065738678,-0.002293285448104143,0.31056147813796997,-0.017161954194307327,-0.002951280679553747,0.001881941920146346
42,40,49,-0.00667195487767458,-0.004631947260349989,0.3169909417629242,-0.015491057187318802,-0.00848536565899849,-0.0006885601324029267
43,40,50,-0.005773903802037239,-0.002933768555521965,0.324777752161026,-0.029654141515493393,-0.00925037544220686,-0.0009917141869664192
44,40,51,-0.0059619806706905365,-0.004294725134968758,0.33201315999031067,-0.021457195281982422,-0.008480741642415524,-3.6777630157303065e-05
45,40,52,-0.005817356985062361,-0.0036693986039608717,0.32892289757728577,-0.02732458896934986,-0.010672297328710556,-0.001993478974327445
46,40,53,-0.006017154082655907,-0.004541728645563126,0.3314343988895416,-0.023153172805905342,-0.010109689086675644,-0.0012667352566495538
47,40,54,-0.006337256170809269,-0.00427909754216671,0.3379518687725067,-0.026759885251522064,-0.01089456770569086,-0.0011251283576712012
48,40,55,-0.006692935712635517,-0.004132119473069906,0.34001994132995605,-0.025010060518980026,-0.011037095449864864,-0.001957152271643281
49,40,56,-0.006187108810991049,-0.004207857418805361,0.3352743685245514,-0.028001731261610985,-0.011518193408846855,-0.0017018220387399197
50,40,57,-0.005490260198712349,-0.0044270530343055725,0.31289026141166687,-0.025678906589746475,-0.012061209417879581,-0.002804674208164215
51,40,58,-0.005420289002358913,-0.004976786673069,0.28912749886512756,-0.019462963566184044,-0.010702947154641151,-0.0021490142680704594
52,40,59,-0.005632192362099886,-0.004379393067210913,0.2829061448574066,-0.020007524639368057,-0.009524778462946415,-0.0016032197745516896
53,40,60,-0.006506623700261116,-0.004169621039181948,0.2955041825771332,-0.02151322551071644,-0.008616317063570023,-0.000638878031168133
54,40,61,-0.006590117234736681,-0.003395064966753125,0.3132117986679077,-0.022086314857006073,-0.008647576905786991,-0.0014571823412552476
55,40,62,-0.0018678903579711914,-0.0024689515121281147,0.31957948207855225,-0.014742582105100155,0.0003122698690276593,0.0012083753244951367
56,40,63,0.0016437058802694082,-0.0027191031258553267,0.29460597038269043,0.03492239490151405,0.025391943752765656,0.005290184635668993
57,40,64,0.003378224791958928,0.002118920674547553,0.2592737376689911,0.10081610083580017,0.059474531561136246,0.009166976436972618
58,40,65,0.0006041711894795299,0.0011562308063730597,0.2448384016752243,0.09760633856058121,0.0517234280705452,0.01066637597978115
59,40,66,0.0006681644590571523,0.0006601882050745189,0.24554233253002167,0.02877497673034668,0.01881137676537037,0.0052885012701153755
60,40,67,-0.003473957534879446,-0.003464518813416362,0.2390068918466568,-0.007490610703825951,-0.0027032317593693733,0.0002563590242061764
61,40,68,-0.005151670426130295,-0.0037002861499786377,0.22811880707740784,-0.01184692233800888,-0.006743623875081539,-0.0015581408515572548
62,40,69,-0.0052379160188138485,-0.003589997999370098,0.22783733904361725,-0.013345465995371342,-0.0064015984535217285,-0.0005746927345171571
63,40,70,-0.0054984791204333305,-0.003632599487900734,0.22913618385791779,-0.013835850171744823,-0.006875286344438791,-0.0008755491580814123
64,40,71,-0.005378411617130041,-0.0036868564784526825,0.2313356250524521,-0.013836476020514965,-0.006727287080138922,-0.0006502448813989758
65,40,72,-0.006126534193754196,-0.003457413986325264,0.23078565299510956,-0.013913633301854134,-0.006985314190387726,-0.0006608114927075803
66,40,73,-0.004785431083291769,-0.002062105108052492,0.20932462811470032,-0.01595190353691578,-0.007449103053659201,-0.00195057294331491
67,40,74,-8.437534415861592e-05,-0.0015772731276229024,0.13149000704288483,-0.006266546435654163,-0.007252266630530357,-7.185104914242402e-05
68,41,7,-0.007733628619462252,0.004132015164941549,0.19872301816940308,-0.014595315791666508,0.0015480044530704618,0.0014237127033993602
69,41,8,-0.0036350926384329796,7.853019269532524e-06,0.3081947863101959,-0.012629817239940166,-0.001567562692798674,0.000525832234416157
70,41,9,-0.0013546785339713097,-0.0025396922137588263,0.3243471682071686,-0.006121587473899126,-0.004708374850451946,-0.0009736245847307146
71,41,10,-0.0018774495692923665,-0.0023142495192587376,0.32292094826698303,-0.004770579282194376,-0.005364865530282259,-0.001614266075193882
72,41,11,-0.0006765970028936863,-0.0027928599156439304,0.32670411467552185,-0.00043796616955660284,-0.004641127772629261,-0.0013585020788013935
73,41,12,-0.0010051015997305512,-0.002898561069741845,0.32655325531959534,-0.004758124239742756,-0.0031252263579517603,-0.0009975438006222248
74,41,13,-0.0007707049371674657,-0.0021747120190411806,0.32189512252807617,0.001621141331270337,-0.002504870528355241,-0.0005925485747866333
75,41,14,-0.0008315303712151945,-0.0020402309019118547,0.3224804401397705,-0.006109517998993397,-0.003759747138246894,-0.0008109785267151892
76,41,15,-0.0011857482604682446,-0.0023447934072464705,0.32369425892829895,-0.0034637986682355404,-0.004517574794590473,-0.0007471733260899782
77,41,16,-0.0008158443379215896,-0.0015235483879223466,0.3326372504234314,-0.007130065001547337,-0.004285637754946947,-0.0005662035546265543
78,41,17,-0.0011816286714747548,-0.001722619985230267,0.34876003861427307,-0.007415215950459242,-0.004235324915498495,-0.0008489992469549179
79,41,18,-0.0011079409159719944,-0.001641640206798911,0.3697223365306854,-0.005485776346176863,-0.005149561911821365,-0.0008905305876396596
80,41,19,-0.0014352757716551423,-0.0013140415539965034,0.3956058621406555,-0.010908300057053566,-0.006645424757152796,-0.0012375876540318131
81,41,20,-0.0010273242369294167,-0.0017177379922941327,0.4168797731399536,-0.010767214931547642,-0.006954442244023085,-0.0010976539924740791
82,41,21,-0.0008896009530872107,-0.0017913513584062457,0.42774051427841187,-0.005338000133633614,-0.006205959711223841,-0.0008587485062889755
83,41,22,-0.001029035891406238,-0.000864352856297046,0.44013655185699463,-0.009592322632670403,-0.006222452502697706,-0.00019729745690710843
84,41,23,-0.0008519341936334968,-0.0007360436138696969,0.4467732608318329,-0.02112835831940174,-0.006376844365149736,-9.307615073339548e-06
85,41,24,-0.000748688995372504,-0.0017630821093916893,0.42659544944763184,-0.013336624950170517,-0.00394560769200325,6.092346666264348e-05
86,41,25,0.0006750953034497797,-0.0018339829985052347,0.38654831051826477,-0.008031175471842289,-0.0016900592017918825,0.0004615983634721488
87,41,26,-0.0004499386122915894,-0.0013454180443659425,0.3598977327346802,-0.004676196724176407,-0.0011047946754842997,-0.00039245409425348043
88,41,27,0.0002855373313650489,-0.0012836327077820897,0.35735395550727844,-0.014300467446446419,-0.001917329733259976,0.000619435915723443
89,41,28,-0.00013432546984404325,-0.003159100189805031,0.3489725589752197,-0.009181364439427853,0.0038963754195719957,0.0032826345413923264
90,41,29,-1.2520089512690902e-05,-0.0034400003496557474,0.33009210228919983,0.04041140899062157,0.02149388939142227,0.0055979229509830475
91,41,30,0.0016802336322143674,-0.0011897513177245855,0.3323538601398468,0.0475289560854435,0.03452713415026665,0.006485586054623127
92,41,31,0.0003934244450647384,-0.001974190818145871,0.3526650369167328,0.047000493854284286,0.02005239576101303,0.002164263743907213
93,41,32,0.0004578762745950371,-0.0014453147305175662,0.38054028153419495,-0.01609675958752632,-0.00047244070447050035,-3.8505811971845105e-05
94,41,33,-0.0006727847503498197,-0.0027340014930814505,0.3899077773094177,-0.001061367685906589,-0.004945474211126566,-0.0016023940406739712
95,41,34,-0.0011038255179300904,-0.0011427405988797545,0.4021298289299011,-0.00989459827542305,-0.005493476055562496,-0.001295882510021329
96,41,35,-0.0009313753107562661,-0.0012723561376333237,0.41417327523231506,-0.012886702083051205,-0.006025383714586496,-0.0009703694959171116
97,41,36,-0.0010050165001302958,-0.002343452535569668,0.4062245488166809,-0.009635341353714466,-0.006679018493741751,-0.0014107890892773867
98,41,37,-0.0005081844283267856,-0.0019152290187776089,0.3848385512828827,-0.011323369108140469,-0.0057348087430000305,-0.0016993378521874547
99,41,38,-0.0006958895828574896,-0.0029997110832482576,0.3703952729701996,0.005210805218666792,-0.003807323519140482,-0.001249767025001347
100,41,39,-0.0007053263252601027,-0.0011800628853961825,0.37657833099365234,-0.00753770861774683,-0.005480765365064144,-0.0013082069344818592
101,41,40,-0.0009922054596245289,-0.001883838907815516,0.3952616751194,-0.010467151179909706,-0.006071798037737608,-0.001063916482962668
102,41,41,-0.0011614292161539197,-0.0013079482596367598,0.4105212688446045,-0.007644238881766796,-0.006502788979560137,-0.0012294244952499866
103,41,42,-0.0007426165393553674,-0.0013041783822700381,0.42860299348831177,-0.009181015193462372,-0.006374062970280647,-0.0006959476741030812
104,41,43,-0.001388810807839036,-0.0006995107978582382,0.44573974609375,-0.013101086020469666,-0.0058248527348041534,-0.000892201962415129
105,41,44,-0.0006577701424248517,-0.0019187276484444737,0.4491959810256958,0.0004771309031639248,-0.003164936089888215,0.000287859991658479
106,41,45,-0.00013576445053331554,-0.0019169310107827187,0.4394732117652893,-0.014552216045558453,-0.0010975790210068226,0.0008990645874291658
107,41,46,-0.001472234376706183,-0.0024366534780710936,0.42715194821357727,0.02808775193989277,0.007230423390865326,0.0015181123744696379
108,41,47,0.0003360130067449063,-0.0013301960425451398,0.43133747577667236,-0.001742345280945301,0.0048012156039476395,0.0014235344715416431
109,41,48,-0.0010176851646974683,-0.0018305521225556731,0.44450852274894714,-0.02397506684064865,-0.005751053337007761,-0.0024555257987231016
110,41,49,-0.0005291369161568582,-0.002519169356673956,0.44812747836112976,0.0020585122983902693,-0.005484226159751415,-0.0009638979681767523
111,41,50,-0.0005046656588092446,-3.975363142671995e-05,0.4581129252910614,-0.01524320524185896,-0.005431478843092918,-0.0009485554764978588
112,41,51,-0.0003928799997083843,-0.0021389827597886324,0.46079021692276,0.0001384281786158681,-0.004711137153208256,-0.0003581671044230461
113,41,52,-0.000738033966626972,-0.0008060017134994268,0.4560772478580475,-0.004322450142353773,-0.006222155876457691,-0.0012438844423741102
114,41,53,-0.0007497884216718376,-0.0014972718199715018,0.46035236120224,-0.013680576346814632,-0.007988210767507553,-0.0010726398322731256
115,41,54,-0.0012865501921623945,-0.0015877943951636553,0.4664948880672455,-0.01216003205627203,-0.008981166407465935,-0.0012448617490008473
116,41,55,-0.0011823128443211317,-0.0009927257196977735,0.46988505125045776,-0.017473503947257996,-0.00903351604938507,-0.0013562513049691916
117,41,56,-0.0012901887530460954,-0.0020595581736415625,0.46319249272346497,-0.01881880685687065,-0.009042383171617985,-0.0014074213104322553
118,41,57,-0.0007675521774217486,-0.0020778714679181576,0.4375936985015869,-0.014209075830876827,-0.008122262544929981,-0.0016836150316521525
119,41,58,-0.0007474284502677619,-0.0028238408267498016,0.41416215896606445,-0.0037185305263847113,-0.006970337126404047,-0.0017042207764461637
120,41,59,-0.00016445768414996564,-0.0016772575909271836,0.4109138548374176,-0.008772175759077072,-0.006138053257018328,-0.0015182638308033347
121,41,60,-0.001318967784754932,-0.001586197642609477,0.4261302351951599,-0.007862989790737629,-0.005596310365945101,-0.0013036559103056788
122,41,61,-0.00038925636908970773,-0.0008880342938937247,0.4441203474998474,-0.012171713635325432,-0.0063508376479148865,-0.00029207710758782923
123,41,62,0.0009245324763469398,-0.0017950088949874043,0.4461488723754883,-0.017792154103517532,0.003171985736116767,0.0029007832054048777
124,41,63,0.0011227289214730263,-0.0029201689176261425,0.4142685830593109,0.05428314954042435,0.03045538440346718,0.006622282788157463
125,41,64,0.0025893147103488445,-0.00015517968859057873,0.38753822445869446,0.09458832442760468,0.06072045490145683,0.00985715165734291
126,41,65,0.002121817087754607,-0.0013684998266398907,0.3702206611633301,0.10111747682094574,0.051331523805856705,0.006160829681903124
127,41,66,0.0024733031168580055,-0.0012940936721861362,0.36915379762649536,-0.0027803259436041117,0.011833899654448032,0.002551599405705929
128,41,67,-0.0006793541833758354,-0.003507111454382539,0.35175952315330505,-0.005516489502042532,-0.003943242132663727,-0.0022907862439751625
129,41,68,-0.0006860151770524681,-0.002008128445595503,0.3411960303783417,-0.0063978275284171104,-0.005180778913199902,-0.0013165229465812445
130,41,69,-0.0010255748638883233,-0.0019794702529907227,0.3434866964817047,-0.008782826364040375,-0.005103422328829765,-0.0010191610781475902
131,41,70,-0.0010879426263272762,-0.0018046980258077383,0.34616684913635254,-0.007448191754519939,-0.005173704121261835,-0.0012785674771293998
132,41,71,-0.0009392024367116392,-0.0019710881169885397,0.34943729639053345,-0.009564002975821495,-0.005314469337463379,-0.0012497452553361654
133,41,72,-0.0018926613265648484,-0.0025078693870455027,0.3511016368865967,-0.006849553436040878,-0.005433592014014721,-0.0010115093318745494
134,41,73,-0.002380190882831812,-0.002358122728765011,0.32904013991355896,-0.020330827683210373,-0.00567283621057868,-0.0014775332529097795
135,41,74,0.0003579138428904116,-0.004595183301717043,0.2213936746120453,-0.009321841411292553,-0.0035975780338048935,0.0009688231511972845
136,42,7,-0.006608256138861179,0.005020009819418192,0.24215325713157654,-0.011597473174333572,0.00030435578082688153,-0.00232074991799891
137,42,8,-0.002087557688355446,-0.0009354274370707572,0.3601281940937042,-0.008676712401211262,-0.0018756360514089465,-0.0014261201722547412
138,42,9,-0.00016443162166979164,-0.0026474804617464542,0.3713458180427551,-0.002261050045490265,-0.0038372587878257036,-0.002182075986638665
139,42,10,-0.0006543084746226668,-0.002597824903205037,0.37243974208831787,0.0030729160644114017,-0.003394696395844221,-0.0010396846337243915
140,42,11,0.002570447977632284,-0.000608834670856595,0.374898761510849,-0.02106708288192749,0.0003454357502050698,0.0016314436215907335
141,42,12,-0.001349964877590537,-0.0018808504100888968,0.36491987109184265,0.002056065248325467,0.0034985621459782124,-0.0015002250438556075
142,42,13,0.0019581750966608524,-0.0004152614565100521,0.36730602383613586,0.0009859123965725303,0.0013379256706684828,-0.00013484821829479188
143,42,14,3.0201306799426675e-05,-0.0025550536811351776,0.3704635202884674,-0.0052854386158287525,-0.003130136989057064,-0.001721165725030005
144,42,15,0.00024791143368929625,-0.002540784189477563,0.3690323233604431,0.00408068485558033,-0.0034866288769990206,-0.0016765183536335826
145,42,16,0.00041673463420011103,-0.0015882037114351988,0.3764980733394623,-0.00045669471728615463,-0.002655367599800229,-0.001510032219812274
146,42,17,-7.22268596291542e-05,-0.002068720292299986,0.3898409903049469,0.010234908200800419,-0.0015989590901881456,-0.0017771553248167038
147,42,18,0.00028608334832824767,-0.0015706601552665234,0.41140004992485046,0.002698215190321207,-0.0034071786794811487,-0.001677417429164052
148,42,19,-0.0003225032414775342,-0.0015407163882628083,0.4361116588115692,-0.0033438324462622404,-0.005411477293819189,-0.0018672846490517259
149,42,20,0.0004901267238892615,-0.0013040966587141156,0.45421910285949707,-0.011074988171458244,-0.004170263186097145,-0.0008040429675020278
150,42,21,-0.00010740342258941382,-0.0015384453581646085,0.460190087556839,0.0027865006122738123,-0.0027237539179623127,-0.0014852546155452728
151,42,22,0.0003130295081064105,-0.0010061332723125815,0.47310134768486023,0.0024229574482887983,-0.0037036039866507053,-0.0013498750049620867
152,42,23,-0.00012798680108971894,-0.0015691539738327265,0.4786854088306427,0.00019288879411760718,-0.0038007465191185474,-0.0014839391224086285
153,42,24,0.0005232560215517879,-0.0026337755843997,0.4587453603744507,0.018974309787154198,0.0009640339412726462,-0.0006103741470724344
154,42,25,0.0012988144299015403,-0.0023725321516394615,0.4206545650959015,0.02338617481291294,0.004748879000544548,-0.00033611670369282365
155,42,26,0.0011217244900763035,-0.00197654590010643,0.3938593566417694,0.04433251917362213,0.008556854911148548,-0.0004765757475979626
156,42,27,0.0008689685491845012,-0.0017901345854625106,0.39240550994873047,0.017210079357028008,0.004641710314899683,-0.00013455406588036567
157,42,28,0.0012549110688269138,-0.0025783523451536894,0.38396042585372925,0.015226304531097412,0.0028302499558776617,0.0005338068003766239
158,42,29,0.001992669189348817,-0.0023960242979228497,0.3702101707458496,0.030900590121746063,0.00896722823381424,0.0021052812226116657
