grid_id,row,col,event1_num,event2_num,event3_num,event4_num
0,40,7,5.902386806595949e-13,-2.328633738290651e-12,-3.6368059366901916e-12,-1.117084982372692e-11
1,40,8,-9.292047987383152e-12,-1.6933334930052038e-12,2.628099857753098e-12,-1.806065832362422e-11
2,40,9,2.4451242738992377e-11,1.407591674369276e-11,1.8978400081669084e-12,-1.9195614540078947e-11
3,40,10,3.429572825723381e-11,1.4752376662122394e-11,-7.431433367911157e-11,1.4171964857367768e-10
4,40,11,-6.137502185860698e-11,2.4869556937286756e-11,-9.446275560411702e-12,8.96104747238116e-10
5,40,12,3.249692243118634e-10,5.660813974065043e-10,2.41294804934584e-10,6.964561851151427e-10
6,40,13,1.6096033810371133e-09,-2.4672194229756615e-09,-2.116196900709168e-09,-3.465502572691717e-09
7,40,14,-7.541799504264028e-09,1.3307553604547569e-09,5.508266545984153e-09,1.9918136121253826e-08
8,40,15,-2.3413560436102774e-08,2.5715269221167557e-08,2.8007766231014366e-08,2.637294768246359e-08
9,40,16,2.868182239852467e-08,-4.4975440225083665e-08,-3.6554720746522465e-08,-1.581600955189598e-07
10,40,17,3.72039262663248e-08,-1.0826757336530784e-07,-6.400268690537146e-08,-1.6194122379379274e-07
11,40,18,-2.0814500930197073e-07,-9.123079785889617e-08,1.9816076906078236e-08,-2.3088972434122458e-07
12,40,19,2.5427845374784997e-07,-4.2374873637965234e-08,6.79797095736927e-08,-1.60162417278659e-06
13,40,20,1.1633408174617034e-06,-1.316004972916141e-06,-1.2765416038303614e-06,-2.908166157669193e-06
14,40,21,2.0004208507399106e-07,-1.3750105468660744e-06,-1.7066798643839208e-06,-6.5741336299289124e-06
15,40,22,-1.487849169600589e-07,4.895211606231513e-06,3.4404181544058005e-06,6.37792824661881e-06
16,40,23,6.927327738508176e-06,-2.5059413689243727e-06,-1.3974565767483813e-05,-1.87834675434551e-05
17,40,24,3.798934510988726e-06,-2.6951273634156386e-05,-1.9739163188562813e-05,-7.050900182332406e-06
18,40,25,-1.0218315392552562e-05,-2.191223293392949e-06,-1.4065412818863397e-06,0.00011798291609567108
19,40,26,1.9544339996855747e-05,8.616254130686072e-05,5.904790014360586e-05,9.612003844755186e-06
20,40,27,-5.451389673754724e-05,-0.00025642937848464393,-0.00018499810071055352,0.0005344690425243125
21,40,28,0.001103397839377453,0.0011031206387665316,0.0009659897542495427,0.0067830433212417015
22,40,29,0.00041680436051262654,-0.0006470931092778453,0.001988906110046734,0.009404994458436788
23,40,30,0.019790499595767393,0.006314716963130323,0.020844478466671403,0.03299149446630969
24,40,31,0.000620277401796645,-0.0011514872566127723,-0.00041187305148080924,-0.0006029100119312296
25,40,32,0.0005336856204074656,0.0002525974832559369,-0.0006729745264489695,1.7886779471146317e-05
26,40,33,3.126871934018233e-05,-6.901685109372587e-05,-2.6165817570190528e-05,-5.9622441142859925e-05
27,40,34,-2.779582295719861e-05,1.8068795866863552e-05,1.3696727738475156e-05,1.5595987345172437e-05
28,40,35,5.544380334475183e-06,-7.367314913348087e-06,-5.924506452104553e-06,-1.923002347690472e-05
29,40,36,7.782644148296186e-08,2.7303160034116462e-06,2.0484196992259458e-06,5.523649088222961e-06
30,40,37,-5.708081669498221e-07,-7.954166501010316e-07,-3.0123022966271984e-08,-5.002970541386776e-07
31,40,38,5.160876143135225e-07,1.0824541222414551e-07,-6.338140447015957e-07,-9.065133000854162e-07
32,40,39,-6.508682860580008e-07,-1.6946898634487838e-07,1.5597371731696322e-06,1.9282425590128515e-06
33,40,40,2.3274488830025198e-08,1.1511394379737435e-06,-2.0584754942087073e-06,-2.566870139631654e-06
34,40,41,4.4032933341319415e-07,-3.604435824539293e-06,1.7739059278708654e-06,1.2773982017532865e-06
35,40,42,1.9314248036624912e-05,2.657400726055592e-06,-1.1364160569446946e-05,-3.583469095487588e-06
36,40,43,-6.3206973975181e-05,1.87584336563185e-05,6.995482059458328e-05,1.908556603229313e-05
37,40,44,-0.00011883609221165351,-9.855261078827516e-05,-0.0003206922035992042,-0.00023758273291793773
38,40,45,0.0002717004363730475,0.00020049022504515908,0.0008246580718115011,0.0009302270018755167
39,40,46,-1.4585379351925715e-05,-0.0001110382218810182,-0.0002636996949087474,-0.0003710157681457997
40,40,47,3.59038075271241e-05,3.1684816313064335e-05,2.0238752223336773e-05,4.5427071104012764e-05
41,40,48,-3.429443110953201e-05,-6.301345009971164e-06,1.00595862829543e-05,-1.96126932421623e-06
42,40,49,5.516589897937709e-06,-1.2147250660546373e-06,-3.0864814180717155e-06,-7.736349563405784e-06
43,40,50,4.893171101718601e-06,-3.687903016478823e-06,2.4751035217323356e-06,7.034828049881377e-06
44,40,51,2.045224211277074e-06,1.856498970503676e-06,6.404777554840294e-06,1.1774808784795192e-05
45,40,52,7.787776569102436e-06,3.861370285582412e-06,2.7889847523453697e-06,8.450444010978773e-06
46,40,53,-1.7427878978077734e-07,-7.477839342156997e-07,-3.966591935174476e-06,-6.706607244096203e-06
47,40,54,5.388579729967904e-06,-4.152070628615306e-06,-6.3089843471467046e-06,6.671851960359795e-07
48,40,55,-2.596917111649311e-05,1.3991632800920432e-05,1.5850516938713036e-05,-7.170477433021313e-06
49,40,56,-2.5748512188000435e-05,-8.822813195682299e-06,1.683120985813237e-05,-2.616163672496497e-05
50,40,57,-4.678482851825536e-05,-5.1253582201667585e-05,7.749139301198845e-07,-6.39308784603575e-05
51,40,58,-0.00011680404346850534,3.116597310046819e-05,6.752358926277701e-05,-5.561640880208861e-06
52,40,59,-3.6982595923483424e-05,-4.0331912839212426e-05,-7.481916120934777e-05,-0.00019091291349256713
53,40,60,-4.0291676268346e-05,4.9735829030185623e-05,0.0001457427810327214,0.0002643329958037439
54,40,61,-5.1259484172455246e-05,5.3067933255890115e-05,-0.00022161235037191087,0.0012970478718350815
55,40,62,-0.00031030437182242833,0.0010421114966123021,0.0025314893609114223,0.01143234287784599
56,40,63,0.0005173835531396603,0.002965240175849744,0.029088649207092244,0.02741373041956605
57,40,64,0.00037916496577529007,-0.00046082967806513714,0.0024323468944080226,0.0029738005635785683
58,40,65,-0.00016941999307342698,0.0003711819069226922,0.0006307560979408524,0.001072952897728345
59,40,66,3.4390169206830304e-05,-0.00011652484066130798,-0.00019104944059271533,-0.0001280973367568234
60,40,67,6.071127623954437e-05,3.0631454225697825e-05,-1.4574422116788057e-05,1.5254148620252388e-05
61,40,68,-1.1181429443511754e-05,-2.097410939230045e-06,1.0457103642393736e-05,1.3164768321338378e-05
62,40,69,1.5075810904181872e-05,-3.468496912388866e-07,-3.9925013267122745e-06,-3.142240891823912e-06
63,40,70,-2.005495400764983e-06,1.1783492923397077e-06,-1.5837775794681035e-06,-2.760111330721109e-06
64,40,71,1.3959682353926132e-06,1.8451844017200846e-07,-1.0818874490428148e-06,1.3139166571759207e-06
65,40,72,-4.751525331545709e-07,-2.3576683735479909e-07,-3.220441118494168e-07,-9.993275355281421e-07
66,40,73,2.754454000081918e-07,5.171792600698273e-08,-6.592385928705444e-08,-5.689293326308762e-08
67,40,74,-1.0903632842405717e-07,8.608690182120861e-10,3.717839384918153e-08,7.484332677891467e-08
68,41,7,-6.006045191129877e-13,-4.253478774219746e-12,-3.77576587177356e-12,-2.7782022588052945e-12
69,41,8,-2.3229394667226884e-11,2.5161296902762935e-12,1.4721691605897283e-11,-1.8361184937010763e-11
