grid_id,row,col,price
40,38,42903.16678504645
40,39,29500.46284223803
40,40,39954.11650982612
41,38,39323.898941420965
41,39,28426.45706456443
41,40,36085.10203359268
41,41,40730.07545431579
42,37,30088.06389621481
42,38,41418.853959185755
42,39,30797.491445478892
42,40,37780.1727088305
42,41,44183.96488162454
42,42,43544.46096246118
43,37,32893.817460350474
43,38,42871.614986586035
43,39,32163.037396600772
43,40,37432.37920111617
43,41,42543.53445725328
43,42,45054.91983148731
43,43,41134.999248577944
44,30,35422.40977528278
44,31,38830.22501916152
44,32,28209.210697689603
44,33,32478.525062827197
44,34,26782.882717601387
44,35,32732.690228166386
44,36,30164.146255501735
44,37,32024.868910248395
44,38,42277.0498485482
44,39,32408.787866176015
44,40,38989.20384393133
44,41,43709.91381024195
44,42,44147.337581519496
44,43,46307.740069568186
44,44,42180.39314989886
45,30,38003.97991699533
45,31,41583.182282768175
45,32,28222.241114273183
45,33,33612.01014405258
45,34,25976.452453305872
45,35,32538.736257189397
45,36,30261.82355985178
45,37,28376.726665100967
45,38,43237.22205607239
45,39,33530.110850519864
45,40,38945.42680927348
45,41,45998.56963919377
45,42,43520.108943775434
45,43,45904.155253056284
45,44,41925.64619828775
46,30,36459.13053549902
46,31,37150.32215562475
46,32,27819.63491031744
46,33,31463.191146262452
46,34,26071.338664142997
46,35,32766.846902401
46,36,27806.752451939323
46,37,28807.799859627114
46,38,42783.25544011826
46,39,32957.42830925074
46,40,41201.75455991075
46,41,44746.52851011649
46,42,45630.563517134105
46,43,42899.399914279275
46,44,41140.91816073417
46,45,48655.80111271863
46,46,44685.66821725197
46,47,44702.10303279993
46,48,51983.93617652604
46,49,50618.3502565926
46,50,46033.06388101513
46,51,39906.58021476825
46,52,28597.473259303842
46,53,37015.12764799391
47,30,38610.28572309943
47,31,34622.331094047695
47,32,30556.73908205961
47,33,30246.395882309662
47,34,22443.92037583351
47,35,26946.009059173302
47,36,27727.535326086363
47,37,28859.146653972526
47,38,35958.33337574592
47,39,34640.522305846505
47,40,39929.89704632126
47,41,36258.88979830589
47,42,36984.31661169254
47,43,40317.122765002416
47,44,42262.472500014606
47,45,43839.89210606664
47,46,42158.05559970172
47,47,33478.81640721651
47,48,47946.488266952285
47,49,41124.61383564994
47,50,41394.36869730945
47,51,38716.78278623673
47,52,29891.671979648057
47,53,37128.369841325046
48,29,36179.10293626313
48,30,34495.88485628397
48,31,37199.53787087791
48,32,28456.566917237753
48,33,33141.78403291473
48,34,27911.67035817008
48,35,33926.387374538455
48,36,28076.572789945272
48,37,31090.428296348997
48,38,41072.968372534786
48,39,30686.867588001962
48,40,39177.36138641393
48,41,39053.22929381145
48,42,38371.7049609025
48,43,38445.951335489066
48,44,36196.97829341912
48,45,37162.6361928086
48,46,41892.39246184818
48,47,38018.0362333973
48,48,40767.57021657227
48,49,42641.66800160397
48,50,46844.35145213225
48,51,41328.28764742242
48,52,25673.403654650054
48,53,35016.458823001594
49,26,18519.519974817045
49,29,35706.67163677606
49,30,32822.81198834173
49,31,30791.928219415524
