grid_id,row,col,event1_num,event2_num,event3_num,event4_num,event5_num,event6_num,time
222,52,37,0,0,79594.99265948909,35,0.0028985507246376808,0,-12
222,52,37,0,0,75191.35231019193,35,0.0028985507246376808,0,-11
222,52,37,0,0,75102.25625358644,35,0.0028985507246376808,0,-10
222,52,37,0,0,57197.69221657762,35,0.0028985507246376808,0,-9
222,52,37,0,0,58487.36835598506,35,0.0028985507246376808,0,-8
222,52,37,0,0,61684.35069445497,35,0.0028985507246376808,0,-7
222,52,37,0,0,61196.88752199608,35,0.0028985507246376808,0,-6
222,52,37,0,0,76787.41114326128,35,0.0028985507246376808,0,-5
222,52,37,0,0,62826.08336514669,35,0.0028985507246376808,0,-4
222,52,37,0,0,76307.89854815361,35,0.0028985507246376808,0,-3
222,52,37,0,0,70226.90187080277,35,0.0028985507246376808,0,-2
222,52,37,0,0,64768.945726801925,35,0.0028985507246376808,0,-1
222,52,37,0,0,55610.28458996026,35,0.0028985507246376808,0,0
222,52,37,0,0.06462554334892953,69501.24018416424,257.6932969566803,0.015766034390483713,0.1256406765409912,1
222,52,37,0.0135296699919905,0.002442876213549007,71671.46687764647,214.30251431051826,0.029615383916964024,0.07244348914216375,2
222,52,37,0.02703511994312836,0,73123.8322607212,209.04624718498508,0.03552195654218495,0.029015441940872518,3
222,52,37,0.03132891710906807,0,74689.95671201164,213.22975386162705,0.03890640575146525,0.01210872236046657,4
222,52,37,0.031511157471436534,0,76398.21387935702,222.93966416143348,0.0416668573176389,0.00657553377481863,5
222,52,37,0.030432906750588767,0,78200.84419875103,237.0219464156914,0.04450052419838398,0.004955243971191894,6
222,52,37,0.029174758660186036,0,80055.85612038523,254.80908196542129,0.04768958341508834,0.0047544246476741705,7
222,52,37,0.02810578051293363,1.9086175834009702e-08,81932.544435693,275.83726572656843,0.05135614316012351,0.005147344209903045,8
222,52,37,0.027334539479514242,1.3621687437233118e-05,83808.0561151753,299.7758711644844,0.05555757922448396,0.005810295254136508,9
222,52,37,0.0268770999442464,5.4584690735095116e-05,85664.40972973173,326.3915236501968,0.06032449014549705,0.006591413948495751,10
222,52,37,0.026719216034080118,0.00012746552064776421,87487.0854049661,355.52121988388086,0.06567687395438596,0.0074139682837529985,11
222,52,37,0.026838981363215216,0.00023766490449654839,89263.85457075646,387.0547697622482,0.07163098169324328,0.00824048736890898,12
