0,120.21363591854448,23.22864195919559,120.21854987516407,23.23315659111765,120.21609289685426,23.230899275156613,40,38,臺南市,學甲區|麻豆區,新達里|港尾里,15177
1,120.21854987516407,23.22864195919559,120.22346383178363,23.23315659111765,120.22100685347387,23.230899275156613,40,39,臺南市,下營區|學甲區|麻豆區,北勢里|大吉里|新達里|港尾里,15178
2,120.22346383178363,23.22864195919559,120.22837778840322,23.23315659111765,120.22592081009344,23.230899275156613,40,40,臺南市,下營區|麻豆區,北勢里|大吉里,15179
3,120.21363591854448,23.224127327273532,120.21854987516407,23.22864195919559,120.21609289685426,23.226384643234557,41,38,臺南市,學甲區|麻豆區,新達里|港尾里,15180
4,120.21854987516407,23.224127327273532,120.22346383178363,23.22864195919559,120.22100685347387,23.226384643234557,41,39,臺南市,麻豆區,北勢里|港尾里,15181
5,120.22346383178363,23.224127327273532,120.22837778840322,23.22864195919559,120.22592081009344,23.226384643234557,41,40,臺南市,下營區|麻豆區,北勢里|大吉里|港尾里,15182
6,120.22837778840322,23.224127327273532,120.23329174502285,23.22864195919559,120.230834766713,23.226384643234557,41,41,臺南市,下營區|麻豆區,北勢里|大吉里,15183
7,120.20872196192488,23.21961269535147,120.21363591854448,23.224127327273532,120.21117894023467,23.221870011312493,42,37,臺南市,學甲區|麻豆區,新達里|港尾里|豐和里,15184
8,120.21363591854448,23.21961269535147,120.21854987516407,23.224127327273532,120.21609289685426,23.221870011312493,42,38,臺南市,學甲區|麻豆區,新達里|港尾里|豐和里,15185
9,120.21854987516407,23.21961269535147,120.22346383178363,23.224127327273532,120.22100685347387,23.221870011312493,42,39,臺南市,麻豆區,北勢里|港尾里,15186
10,120.22346383178363,23.21961269535147,120.22837778840322,23.224127327273532,120.22592081009344,23.221870011312493,42,40,臺南市,麻豆區,北勢里|港尾里,15187
11,120.22837778840322,23.21961269535147,120.23329174502285,23.224127327273532,120.230834766713,23.221870011312493,42,41,臺南市,下營區|麻豆區,北勢里|大吉里,15188
12,120.23329174502285,23.21961269535147,120.2382057016424,23.224127327273532,120.23574872333259,23.221870011312493,42,42,臺南市,下營區|麻豆區,北勢里|大吉里,15189
13,120.20872196192488,23.21509806342941,120.21363591854448,23.21961269535147,120.21117894023467,23.21735537939044,43,37,臺南市,學甲區|麻豆區,港尾里|豐和里,15190
14,120.21363591854448,23.21509806342941,120.21854987516407,23.21961269535147,120.21609289685426,23.21735537939044,43,38,臺南市,麻豆區,港尾里,15191
15,120.21854987516407,23.21509806342941,120.22346383178363,23.21961269535147,120.22100685347387,23.21735537939044,43,39,臺南市,麻豆區,北勢里|港尾里,15192
16,120.22346383178363,23.21509806342941,120.22837778840322,23.21961269535147,120.22592081009344,23.21735537939044,43,40,臺南市,麻豆區,北勢里|港尾里,15193
17,120.22837778840322,23.21509806342941,120.23329174502285,23.21961269535147,120.230834766713,23.21735537939044,43,41,臺南市,麻豆區,北勢里,15194
18,120.23329174502285,23.21509806342941,120.2382057016424,23.21961269535147,120.23574872333259,23.21735537939044,43,42,臺南市,下營區|麻豆區,北勢里|大吉里,15195
19,120.2382057016424,23.21509806342941,120.243119658262,23.21961269535147,120.24066267995221,23.21735537939044,43,43,臺南市,下營區|麻豆區,北勢里|大吉里,15196
20,120.17432426558777,23.210583431507352,120.17923822220736,23.21509806342941,120.17678124389755,23.212840747468377,44,30,臺南市,佳里區|學甲區|將軍區,大灣里|營溪里|苓仔寮里,15197
21,120.17923822220736,23.210583431507352,120.18415217882692,23.21509806342941,120.18169520051713,23.212840747468377,44,31,臺南市,佳里區|學甲區,大灣里|營溪里,15198
22,120.18415217882692,23.210583431507352,120.18906613544651,23.21509806342941,120.18660915713673,23.212840747468377,44,32,臺南市,佳里區|學甲區,大灣里|營溪里,15199
23,120.18906613544651,23.210583431507352,120.19398009206611,23.21509806342941,120.19152311375632,23.212840747468377,44,33,臺南市,學甲區|麻豆區,大灣里|港尾里|豐和里,15200
24,120.19398009206611,23.210583431507352,120.1988940486857,23.21509806342941,120.19643707037592,23.212840747468377,44,34,臺南市,學甲區|麻豆區,港尾里|豐和里,15201
25,120.1988940486857,23.210583431507352,120.20380800530529,23.21509806342941,120.20135102699551,23.212840747468377,44,35,臺南市,學甲區|麻豆區,港尾里|豐和里,15202
26,120.20380800530529,23.210583431507352,120.20872196192488,23.21509806342941,120.20626498361507,23.212840747468377,44,36,臺南市,學甲區|麻豆區,港尾里|豐和里,15203
27,120.20872196192488,23.210583431507352,120.21363591854448,23.21509806342941,120.21117894023467,23.212840747468377,44,37,臺南市,學甲區|麻豆區,港尾里|豐和里,15204
28,120.21363591854448,23.210583431507352,120.21854987516407,23.21509806342941,120.21609289685426,23.212840747468377,44,38,臺南市,麻豆區,港尾里,15205
29,120.21854987516407,23.210583431507352,120.22346383178363,23.21509806342941,120.22100685347387,23.212840747468377,44,39,臺南市,麻豆區,海埔里|港尾里,15206
30,120.22346383178363,23.210583431507352,120.22837778840322,23.21509806342941,120.22592081009344,23.212840747468377,44,40,臺南市,麻豆區,北勢里|埤頭里|海埔里|港尾里,15207
31,120.22837778840322,23.210583431507352,120.23329174502285,23.21509806342941,120.230834766713,23.212840747468377,44,41,臺南市,麻豆區,北勢里|埤頭里,15208
32,120.23329174502285,23.210583431507352,120.2382057016424,23.21509806342941,120.23574872333259,23.212840747468377,44,42,臺南市,麻豆區,北勢里,15209
33,120.2382057016424,23.210583431507352,120.243119658262,23.21509806342941,120.24066267995221,23.212840747468377,44,43,臺南市,下營區|麻豆區,北勢里|大吉里,15210
