grid_id,row,col,event1_num,event2_num,event3_num,event4_num,event5_num,event6_num,time
1128,75,28,0,0,65396.30801157997,0,0,0,-12
1128,75,28,0,0,65044.676750691964,0,0,0,-11
1128,75,28,0,0,67127.99713677788,0,0,0,-10
1128,75,28,0,0,68722.769381399,0,0,0,-9
1128,75,28,0,0,71533.99679796801,0,0,0,-8
1128,75,28,0,0,71988.72027231769,0,0,0,-7
1128,75,28,0,0,75437.17916751675,0,0,0,-6
1128,75,28,0,0,77104.94585116816,0,0,0,-5
1128,75,28,0,0,75369.09702525103,0,0,0,-4
1128,75,28,0,0,76380.6187956287,0,0,0,-3
1128,75,28,0,0,68602.38774823649,0,0,0,-2
1128,75,28,0,0,65901.38977280568,0,0,0,-1
1128,75,28,0,0,63148.28022549925,0,0,0,0
1128,75,28,0,0.09353500106952377,82022.11026948989,357.53533511645037,0.024722204836782058,0.2424331554953915,1
1128,75,28,0.0053218286398480676,0.007875396418550722,85218.43425875787,320.15182956934336,0.04108813525712079,0.13098485703148424,2
1128,75,28,0.016449912418144242,0.001004443764317466,87240.91078453005,324.86437276562384,0.04890607702514501,0.058884883346692576,3
1128,75,28,0.021491391881610655,0.00037262756963810366,89170.16931722319,339.4966099765507,0.054582385712420765,0.029129814335066232,4
1128,75,28,0.023394967975005936,0.00038697683797517127,91081.06176445178,360.07949955302274,0.05996662463631933,0.017728545426662655,5
1128,75,28,0.02425900227099345,0.0005474755428884684,92945.68204894982,385.3223214330347,0.06566566232319389,0.01329476842909388,6
1128,75,28,0.024906050489323074,0.0007721874353582211,94738.44184564396,414.3734871360178,0.07189406562669129,0.011609010946322648,7
1128,75,28,0.02562817799108644,0.0010353977599866172,96443.27493141609,446.6233205674309,0.07872618152225615,0.011105047725789336,8
1128,75,28,0.02652106564045391,0.0013308303052386712,98051.11558886932,481.653831680754,0.08618625003789067,0.011155563337853898,9
1128,75,28,0.027608986041788137,0.0016602585463123946,99557.39597121434,519.1976163908664,0.09428318554501544,0.011488947440619596,10
1128,75,28,0.028891151963412406,0.002028147169337992,100960.59401708387,559.1022410800064,0.10302409808327974,0.011980900180232944,11
1128,75,28,0.030359748716143782,0.0024395627576218643,102261.17284818922,601.2976959666418,0.11241940702830916,0.012572813656751856,12
