grid_id,row,col,store
1096,74,52,12
1097,74,53,113
1098,74,54,355
1099,74,55,36
1100,74,56,2
1101,74,57,2
1102,74,58,0
1103,74,59,3
1104,74,60,24
1105,74,61,3
1106,74,62,9
1107,74,63,0
1108,74,64,0
1109,74,65,0
1110,74,66,1
1111,74,67,0
1112,75,12,0
1113,75,13,0
1114,75,14,0
1115,75,15,0
1116,75,16,0
1117,75,17,0
1118,75,18,1
1119,75,19,18
1120,75,20,1
1121,75,21,1
1122,75,22,0
1123,75,23,0
1124,75,24,0
1125,75,25,0
1126,75,26,11
1127,75,27,16
1128,75,28,0
1129,75,29,0
1130,75,30,5
1131,75,31,6
1132,75,32,0
1133,75,33,0
1134,75,34,21
1135,75,35,6
1136,75,36,12
1137,75,37,3
1138,75,38,30
1139,75,39,68
1140,75,40,10
1141,75,41,0
1142,75,42,0
1143,75,43,0
1144,75,44,1
1145,75,45,0
1146,75,46,0
1147,75,47,6
1148,75,48,0
1149,75,49,0
1150,75,50,0
1151,75,51,1
1152,75,52,13
1153,75,53,117
1154,75,54,111
1155,75,55,45
1156,75,56,3
1157,75,57,0
1158,75,58,3
1159,75,59,3
1160,75,60,0
1161,75,61,3
1162,75,62,0
1163,75,63,0
1164,75,64,0
1165,75,65,0
1166,75,66,0
1167,75,67,0
1168,75,68,0
1169,76,11,0
1170,76,12,0
1171,76,13,0
1172,76,14,0
1173,76,15,0
1174,76,16,0
1175,76,17,0
1176,76,18,0
1177,76,19,6
1178,76,20,0
1179,76,21,2
1180,76,22,0
1181,76,23,0
1182,76,24,0
1183,76,25,2
1184,76,26,9
1185,76,27,20
1186,76,28,4
1187,76,29,26
1188,76,30,42
1189,76,31,9
1190,76,32,0
1191,76,33,2
1192,76,34,70
1193,76,35,5
1194,76,36,8
1195,76,37,10
1196,76,38,106
1197,76,39,78
1198,76,40,11
1199,76,41,0
1200,76,42,0
1201,76,43,0
1202,76,44,0
1203,76,45,0
1204,76,46,0
1205,76,47,4
1206,76,48,5
1207,76,49,0
1208,76,50,0
1209,76,51,5
1210,76,52,0
1211,76,53,52
1212,76,54,64
1213,76,55,0
1214,76,56,0
1215,76,57,0
1216,76,58,0
1217,76,59,1
1218,76,60,0
1219,76,61,0
1220,76,62,0
1221,76,63,6
1222,76,64,0
1223,76,65,0
1224,76,66,0
1225,76,67,0
1226,76,68,0
1227,77,10,0
1228,77,11,0
1229,77,12,0
1230,77,13,0
1231,77,14,0
1232,77,15,0
1233,77,16,1
1234,77,17,0
1235,77,18,0
1236,77,19,0
1237,77,20,82
1238,77,21,72
1239,77,22,6
1240,77,23,0
1241,77,24,7
1242,77,25,0
1243,77,26,0
1244,77,27,0
1245,77,28,3
1246,77,29,17
1247,77,30,28
1248,77,31,4
1249,77,32,0
1250,77,33,7
1251,77,34,20
1252,77,35,13
1253,77,36,39
1254,77,37,4
