grid_id,row,col,event1_num,event2_num,event3_num,event4_num,event5_num,event6_num
0,40,7,0,0,0.1572740502835349,0,0,0
1,40,8,0,0,0.1572740502835349,0,0,0
2,40,9,0,0,0.1572740502835349,0,0,0
3,40,10,0,0,0.1572740502835349,0,0,0
4,40,11,0,0,0.1572740502835349,0,0,0
5,40,12,0,0,0.1572740502835349,0,0,0
6,40,13,0,0,0.1572740502835349,0,0,0
7,40,14,0,0,0.1572740502835349,4.680771391125258e-05,0,0
8,40,15,0,0,0.1572740502835349,0,0,0
9,40,16,0,0,0.1572740502835349,9.361542782250516e-05,0,0
10,40,17,0,0,0.1572740502835349,0,0,0
11,40,18,0,0,0.1586695369128959,0.0001404231417337577,0,0
12,40,19,0,0,0.18676515719147016,0,0,0
13,40,20,0,0,0.17201960373750255,0.0007957311364912938,0.0006199628022318661,0
14,40,21,0,0,0.16464682701051872,0,0,0
15,40,22,0,0,0.20326052293937213,0,0,0
16,40,23,0,0,0.25417728777726817,0,0,0
17,40,24,0,0,0.1962929829467159,0.000327653997378768,0,0
18,40,25,0,0,0.2417010466733445,0.00023403856955626288,0,0
19,40,26,0,0,0.22608482221876072,0.000327653997378768,0,0
20,40,27,0,0,0.2949865718598425,0,0,0
21,40,28,0,0,0.24869101248642678,0,0,0
22,40,29,0,0,0.26355641099708976,0.000327653997378768,0,0
23,40,30,0,0,0.1572740502835349,0.026493166073768958,0.04215747055176689,0
24,40,31,0,0,0.3583057453940252,0.03173563003182925,0.1097334159950403,0.002232142857142857
25,40,32,0,0,0.2756464538470795,0.0218123946826437,0.011779293242405457,0
26,40,33,0,0,0.3768782202674888,0,0,0
27,40,34,0,0,0.24684184431960404,0,0,0
28,40,35,0,0,0.1958835996751906,0,0,0
29,40,36,0,0,0.15490494455976858,9.361542782250516e-05,0,0
30,40,37,0,0,0.16534892630728562,0,0,0
31,40,38,0,0,0.2635122874245209,0.0001872308556450103,0,0
32,40,39,0,0,0.2564110562136536,0,0,0
33,40,40,0,0,0.2694953767446091,0.0001404231417337577,0,0
34,40,41,0,0,0.30142056446853943,0.0001404231417337577,0,0
35,40,42,0,0,0.20558782010383128,0,0,0
36,40,43,0,0,0.24961021881883955,0.0017318854147163453,0.0024798512089274642,0
37,40,44,0,0,0.3207889267560432,0.00023403856955626288,0,0
38,40,45,0,0,0.2612529222239118,0.0062722336641078446,0.0012399256044637321,0
39,40,46,0,0,0.26145409044940515,0.0032297322598764276,0.010539367637941723,0
40,40,47,0,0,0.31975034978313005,0.013293390750795732,0.006819590824550527,0
41,40,48,0,0,0.3237210019927474,0.02869312862759783,0.02045877247365158,0
42,40,49,0,0,0.30766218552034647,0.00163826998689384,0.0037197768133911966,0
43,40,50,0,0,0.27075800623716473,0,0,0
44,40,51,0,0,0.22911953279951797,0.0001872308556450103,0,0
45,40,52,0,0,0.23882278533473839,0.0022935779816513763,0.0024798512089274642,0
46,40,53,0,0,0.2959070882615769,0,0,0
47,40,54,0,0,0.291710418825186,0.001310615989515072,0.0012399256044637321,0
48,40,55,0,0,0.20225299226286225,0,0,0
49,40,56,0,0,0.23618700551717184,0.002621231979030144,0.0006199628022318661,0
50,40,57,0,0,0.19056386575903186,0,0,0
51,40,58,0,0,0.2706958089188911,4.680771391125258e-05,0,0
52,40,59,0,0,0.20904081068509467,0,0,0
53,40,60,0,0,0.22635212248911663,4.680771391125258e-05,0,0
54,40,61,0,0,0.2650314497940132,0.0001404231417337577,0,0
55,40,62,0,0,0.22315420785944198,0,0,0
56,40,63,0,0,0.17124159682867635,0.000655307994757536,0.0006199628022318661,0
57,40,64,0,0,0.23797412723114422,0.019050739561879797,0.014879107253564786,0
58,40,65,0.004830917874396135,0,0.19640965607806016,0.03665043999251077,0.06633601983880967,0
59,40,66,0,0,0.15484518492497618,0.03271859202396555,0.10663360198388097,0
60,40,67,0,0,0.19977919405831285,0.01235723647257068,0.0049597024178549285,0
61,40,68,0,0,0.19977919405831285,0,0,0
62,40,69,0,0,0.19977919405831285,0,0,0
63,40,70,0,0,0.19977919405831285,0,0,0
64,40,71,0,0,0.19977919405831285,0,0,0
65,40,72,0,0,0.19977919405831285,0,0,0
66,40,73,0,0,0.19977919405831285,0,0,0
67,40,74,0,0,0.19977919405831285,0,0,0
68,41,7,0,0,0.23978521603854067,0,0,0
69,41,8,0,0,0.23978521603854067,0,0,0
70,41,9,0,0,0.23978521603854067,0,0,0
71,41,10,0,0,0.23978521603854067,0,0,0
72,41,11,0,0,0.23978521603854067,0,0,0
73,41,12,0,0,0.23978521603854067,0,0,0
74,41,13,0,0,0.23978521603854067,0,0,0
75,41,14,0,0,0.23978521603854067,0,0,0
76,41,15,0,0,0.23978521603854067,0,0,0
77,41,16,0,0,0.23978521603854067,0,0,0
78,41,17,0,0,0.23978521603854067,0,0,0
79,41,18,0,0,0.22055291122915022,0,0,0
80,41,19,0,0,0.2434915836480366,0,0,0
81,41,20,0,0,0.24593585639302853,0,0,0
82,41,21,0,0,0.24429302173236458,0,0,0
83,41,22,0,0,0.2644276544973365,0.0010297697060475566,0,0
84,41,23,0,0,0.3107246535442622,0,0,0
85,41,24,0,0,0.25168540726596733,0,0,0
86,41,25,0,0,0.2968047356306602,0,0,0
87,41,26,0,0,0.28111632733559255,0.0008425388504025463,0,0
88,41,27,0,0,0.35000003101655325,0.001310615989515072,0.0006199628022318661,0
89,41,28,0,0,0.30369996015310735,0,0,0
90,41,29,0,0,0.3185642307912629,0,0,0
91,41,30,0,0,0.2548028984164387,0.006506272233664108,0.006819590824550527,0
