grid_id,row,col,event1_num,event2_num,event3_num,event4_num,event5_num,event6_num,time
295,54,41,0,0,67972.20370499008,49,0.0057971014492753615,0,-12
295,54,41,0,0,74069.55928580057,48,0.004830917874396135,0,-11
295,54,41,0,0,68062.3449193361,48,0.004830917874396135,0,-10
295,54,41,0,0,75885.52399152081,48,0.004830917874396135,0,-9
295,54,41,0,0,76033.79421123587,47.00000000000001,0.004830917874396135,0,-8
295,54,41,0,0,72096.67146769138,47.00000000000001,0.004830917874396135,0,-7
295,54,41,0,0,72728.29035851586,47.00000000000001,0.004830917874396135,0,-6
295,54,41,0,0,69081.75519444188,47.00000000000001,0.0038647342995169077,0,-5
295,54,41,0,0,64119.118778124495,47.00000000000001,0.004830917874396135,0,-4
295,54,41,0,0,61278.680957659235,47.00000000000001,0.004830917874396135,0,-3
295,54,41,0,0,71003.16133368544,47.00000000000001,0.0038647342995169077,0,-2
295,54,41,0,0,69198.12632690066,47.00000000000001,0.0038647342995169077,0,-1
295,54,41,0,0,72127.27720376792,47.00000000000001,0.0038647342995169077,0,0
295,54,41,0,0.05617731479687667,87196.72216963893,191.99260478190465,0.012076200937709577,0.010594747440228204,1
295,54,41,0.00011673569015544673,0.0015364719986259135,90565.76553969587,188.1492338459847,0.02278622648382169,0.04274174632237192,2
295,54,41,0.0031933156894209344,0,92459.74916679776,208.6656506661432,0.02875059992385809,0.0364220186368315,3
295,54,41,0.005746069109021323,0,94129.11643456684,232.5330735654913,0.033716699667995814,0.02642867185791474,4
295,54,41,0.007527787573861908,0,95711.99980349961,258.12578754468814,0.03875368198551421,0.020158105287030232,5
295,54,41,0.009045771087652744,0,97214.39703195484,285.47222067649415,0.044188889119800435,0.016755048575311363,6
295,54,41,0.010545138261554548,0,98631.61858552339,314.6165940838344,0.050126116130922924,0.014969645553484375,7
295,54,41,0.012125371804919164,0,99961.36930480004,345.5501481535946,0.0565934530301407,0.014061158822288606,8
295,54,41,0.013822369437862287,3.541349524526515e-05,101203.7068296724,378.2507713051014,0.06359413222811686,0.013643145351664892,9
295,54,41,0.015644073043946008,0.0001594591882431841,102360.32071813438,412.7080735568998,0.07112595768567331,0.013517997566165877,10
295,54,41,0.017586455962686553,0.0003638531491443785,103433.73357935576,448.93191303645295,0.0791886650936464,0.013583826720139882,11
295,54,41,0.01964139592156783,0.0006418115634468452,104427.12148066435,486.9547067776648,0.08778683395126223,0.013787102481869632,12
