grid_id,row,col,event1_num,event2_num,event3_num,event4_num
0,40,38,6.392900075979924e-08,1.1271584554606306e-08,-5.6781427559826625e-08,-1.4183794583289e-08
1,40,39,-1.058157366173873e-07,-1.3147608335373207e-08,7.294933368484635e-08,1.1733567006899648e-08
2,40,40,1.569386682831464e-07,1.2043436470321467e-07,-8.216251501380611e-08,5.968096417063862e-08
3,41,38,1.6179056316900642e-08,2.1879863254525844e-07,8.963719011489957e-08,3.0501663417226155e-08
4,41,39,-6.324664525436674e-08,-2.646886514412472e-07,-1.5062505553942174e-07,-1.4959743666054237e-08
5,41,40,2.2167090207858564e-07,5.364811954677862e-07,2.3999874088076467e-07,-3.375637191993519e-08
6,41,41,-1.6166004002116097e-07,-1.6863242535691825e-06,-5.203700652600673e-07,7.15376415882929e-08
7,42,37,2.133862686548582e-08,6.622158110758392e-08,6.764371818235304e-08,3.41443460172286e-08
8,42,38,2.8829143516873046e-09,-1.5816570453353052e-07,5.326658225612846e-09,-1.523400428027344e-08
9,42,39,8.891615976835965e-08,2.801629932491778e-07,-3.9476542923466695e-08,1.0553725893203136e-08
10,42,40,-9.80947376660879e-08,-6.009108233229199e-07,1.5452471302523918e-07,-6.795799922798551e-09
11,42,41,-5.393279138843354e-07,1.2201963954794337e-06,-3.541392459283088e-07,3.855723207379924e-08
12,42,42,7.122430361050647e-07,-2.646837856445927e-06,9.314638873547665e-07,7.623857811722701e-08
13,43,37,-2.20278479901026e-08,-1.8495552467356902e-07,9.654279864435011e-08,2.2948809075273857e-08
14,43,38,1.690415096788911e-08,3.047617269658076e-07,-1.6838477279179642e-08,3.030678641380291e-08
15,43,39,-1.6231058452831348e-07,-3.194382998117362e-07,-3.277625282294139e-08,-4.2792347443310064e-08
16,43,40,-1.595851841784679e-07,2.1039750208728947e-07,-1.523139125936268e-08,6.3365135360982094e-09
17,43,41,1.1986741128566791e-06,7.421603527291154e-07,1.3419263211744692e-07,2.992683789670991e-07
18,43,42,8.037680458983232e-07,-1.2535582527561928e-06,-6.837665864622977e-07,-7.951246630000242e-07
19,43,43,2.4082180516415974e-06,-4.783412919096008e-07,-1.9571706388887833e-07,4.952635777044634e-07
20,44,30,6.263543355089496e-07,-5.757889084634371e-06,1.9435546505519596e-07,5.148116315467632e-07
21,44,31,8.385414389522339e-07,7.074122095218627e-06,2.3529983081971295e-06,7.158952826102905e-07
22,44,32,4.290517154004192e-06,9.791410775505938e-06,2.0047437487846764e-07,1.678577064012643e-06
23,44,33,1.0758352573247976e-06,-1.1544210565261892e-06,1.5277210252406803e-07,1.8703680382259336e-07
24,44,34,-8.904018500288657e-07,-1.610090293979738e-06,7.682439928657914e-08,-3.2317154818883864e-07
25,44,35,2.0738907835493592e-07,7.968176873873745e-07,-6.586967771227137e-08,-1.494800372370264e-08
26,44,36,-3.790598057662464e-08,-2.16518614593042e-07,-6.248253470175769e-09,4.384692076087049e-08
27,44,37,-6.513414518849459e-08,3.5345792070984317e-07,1.527064483752838e-07,7.911534538607157e-08
28,44,38,-5.253528101434313e-08,-3.9075001723176683e-07,-2.2243490604978433e-07,-1.3028142120674602e-07
29,44,39,-4.069654266913858e-07,-5.845446366947726e-07,1.9338222045917064e-07,4.0484337660018355e-08
30,44,40,6.553534603881417e-07,1.773033204699459e-06,3.3546953659424616e-07,4.899311534245498e-07
31,44,41,-1.1197435014764778e-06,-3.6473961699812207e-06,-8.927152634896629e-07,-8.927278258852311e-07
32,44,42,-3.3457470181019744e-06,2.5046647351700813e-06,2.1308530904207146e-06,1.6102964082165272e-06
33,44,43,-3.206124802090926e-06,2.9802565677528037e-06,-6.3696063534735e-07,8.171257377398433e-07
34,44,44,-9.345955731987488e-06,-7.315039965760661e-06,-9.302860917159705e-07,-1.615075348126993e-06
35,45,30,-6.088851023378083e-07,3.695222403621301e-06,8.464349434689211e-07,3.88771553616607e-07
