grid_id,row,col,event1_num,event2_num,event3_num,event4_num
0,40,7,3.974886990966383e-12,2.9669652971521593e-12,0,7.183524324329972e-12
1,40,8,0,3.659062857924037e-12,6.979091922681318e-12,1.3750856398143888e-12
2,40,9,1.6331202312369044e-11,0,0,0
3,40,10,6.065971206621347e-11,1.1309299748072233e-10,4.818587354896819e-12,9.932883986165741e-11
4,40,11,0,0,0,0
5,40,12,8.318163278727557e-10,0,0,0
6,40,13,1.2940500101034937e-09,3.696114197164912e-09,8.863673036277822e-10,4.269251176912483e-09
7,40,14,0,0,0,0
8,40,15,7.535710327451468e-09,3.6632492184493763e-09,3.793675167947694e-09,2.3147283583777023e-08
9,40,16,0,1.1607769824710648e-08,1.3960462663482032e-08,5.5690390637040314e-08
10,40,17,5.7106382977083777e-08,5.828901419067784e-09,0,0
11,40,18,0,0,1.0876520214292028e-07,2.510465731602177e-07
12,40,19,3.4431757718025036e-07,0,0,5.066765552534164e-07
13,40,20,5.860298817052769e-07,1.40353411469963e-06,1.084904886180185e-06,5.483574641730146e-06
14,40,21,0,0,6.195887510302894e-07,3.1564288553288166e-06
15,40,22,2.27645319546962e-06,0,9.477955305193558e-07,5.101542109456284e-06
16,40,23,3.8426459263537584e-06,1.3626053848701678e-05,2.238854518823644e-06,4.4289384982576284e-05
17,40,24,0,0,0,0
18,40,25,3.4035911662141518e-06,0,0,1.3852174450462072e-05
19,40,26,0,9.45607030978989e-05,5.948672590772436e-05,0.00010185934296390221
20,40,27,0,0,4.7013079995114074e-05,0.0006533760427051367
21,40,28,0.00028494741579444257,0.0007003993647966178,0.0011013717297332407,0.003764740445225656
22,40,29,0.0012160957332213768,0,0.0008702428022813511,0.005986524041668638
23,40,30,0.010839288787447695,0.0035538837159860537,0.008873335647369782,0.016778531354281243
24,40,31,0.001514899666931288,0,0.00039126143466451923,1.25476095242279e-05
25,40,32,0.0004407928336220755,0.00022054352385726664,0,2.9370364696645592e-05
26,40,33,0,0,7.139442664847854e-05,0
27,40,34,2.325514401092236e-06,2.0192776319446843e-05,0,0
28,40,35,0,0,6.092450803882423e-06,0
29,40,36,1.0758012067050171e-06,2.1781738347671746e-06,0,1.8095476161077478e-06
30,40,37,0,0,5.901910372820512e-07,0
31,40,38,4.1268442348124793e-07,4.239200423831454e-08,0,0
32,40,39,0,0,5.236294992926358e-07,1.815981286839041e-07
33,40,40,1.0966193941833463e-06,3.599157675346301e-07,0,1.784759445558546e-06
34,40,41,0,3.362872504319486e-07,1.2467166701679069e-06,0
35,40,42,9.214737487195038e-06,0,0,1.019969841332807e-06
36,40,43,0,2.252066924369881e-05,3.264433172192294e-05,0
37,40,44,0,0,0,0
38,40,45,0.00016923399694915005,0.0001424382207101164,0.0002793617180897243,0.00044376400436370664
39,40,46,8.344244441441151e-07,0,0,0
40,40,47,1.6142895997113298e-05,3.0345123004531072e-05,0,2.7529986555176846e-05
41,40,48,0,0,7.224475752724362e-06,0
42,40,49,2.857208103547141e-06,3.502913890999839e-06,0,2.6959229100262197e-06
43,40,50,1.593237738892745e-06,0,2.4441080124913522e-06,0
44,40,51,3.2113933333609086e-06,4.82622503151298e-07,1.693777916126916e-06,6.715303645407568e-06
45,40,52,2.6338784337827223e-06,2.6203963354509246e-06,2.249197688771869e-06,5.906026226853576e-06
46,40,53,6.083460066794961e-07,0,0,0
47,40,54,8.846051142418222e-07,0,0,0
48,40,55,0,0,2.7905483143535735e-06,8.699854305561647e-06
49,40,56,0,1.2292582685159415e-05,5.99481550868736e-06,0
50,40,57,0,0,0,0
51,40,58,0,4.415917224774265e-05,1.5094932235352457e-05,6.80381241908355e-05
52,40,59,0,0,0,0
53,40,60,0,2.528789176677543e-05,3.194699331302111e-05,2.8013806179360273e-05
54,40,61,0,1.476192735711228e-07,8.500168808611724e-05,0.00027135337348874373
55,40,62,0,0.00017425037364045102,0.0006760669456300027,0.004698397942932169
56,40,63,0.002617948618568348,0.0025554389442013336,0.009425665524330563,0.013785103737578859
57,40,64,0.0009499056978768854,0,0.0014569081842243457,0.001727153075583985
58,40,65,0.00013665725672316363,0.00028121016992040414,0.0001614594734583438,0.0006994919291665032
59,40,66,1.3045393493984419e-05,0,0,0
60,40,67,2.67922722407236e-05,3.4008751988988044e-05,0,5.857589589460195e-06
61,40,68,0,0,8.967177626555563e-06,2.8212953230341444e-06
