grid_id,row,col,event1_num,event2_num,event3_num,event4_num
0,40,38,6.897901272395757e-08,1.2398799320578746e-08,-6.446794742487327e-08,-1.927204529295068e-08
1,40,39,-1.0645019443700221e-07,-1.408063265984083e-08,1.0065565447803237e-07,2.7275840253082606e-08
2,40,40,1.2778168922977784e-07,1.7306123822891095e-07,-1.1995473414572189e-07,3.41009922522062e-08
3,41,38,1.9095525161105797e-08,2.3905244006527937e-07,1.2723540976367076e-07,4.48267876151931e-08
4,41,39,-9.111892751434425e-08,-2.9542215429501084e-07,-1.996274079374416e-07,-3.848564134045773e-08
5,41,40,2.6440991973686323e-07,5.035588515056588e-07,3.070496461532457e-07,-1.248823355837203e-08
6,41,41,-1.8025012593625434e-07,-1.5817672647244763e-06,-6.258658231672598e-07,7.910433907909464e-08
7,42,37,6.106763805746596e-08,1.621775709281792e-07,5.102191735772976e-08,3.9514986838184996e-08
8,42,38,-2.856215175484067e-08,-1.5014195753337845e-07,1.595897103356947e-08,-1.1539877498023543e-08
9,42,39,1.3873831505861745e-07,2.506938301394257e-07,-6.467286084443913e-08,1.3294718215206558e-08
10,42,40,-1.1805947508491954e-07,-4.857154749515757e-07,2.0023406932523358e-07,6.495465498801423e-09
11,42,41,-5.720972353628895e-07,1.1327554148010677e-06,-4.551624783744046e-07,2.2975884306219996e-08
12,42,42,7.928680929580878e-07,-2.731649829001981e-06,1.0914692438745988e-06,-1.7823783338144494e-08
13,43,37,-3.587239305602452e-08,-5.313166795417601e-08,1.2366517410100641e-07,5.6621754396246615e-08
14,43,38,1.7709925970166296e-08,2.3110818858640414e-07,-3.555847527536571e-08,8.956927644021562e-09
15,43,39,-1.3435355583624187e-07,-3.4774373602886044e-07,-5.012674364479608e-08,-4.776008566409473e-08
16,43,40,-3.524123712850269e-07,3.339482645969838e-07,7.354481823540482e-08,6.90616053233839e-09
17,43,41,1.5029678479550057e-06,4.570063651954115e-07,-1.8546378655059925e-08,2.026721546144472e-07
18,43,42,8.086321940936614e-07,-1.3644008731716895e-06,-8.003141260815028e-07,-7.841313731660193e-07
19,43,43,2.2601927867071936e-06,9.20080026389769e-07,-4.046068013963122e-08,8.491094263263221e-07
20,44,30,1.756395562324542e-07,-4.248585355526302e-06,-2.6329854563300614e-07,-3.455148487319093e-07
21,44,31,9.799156259759911e-07,5.141528617969016e-06,2.5394219846930355e-06,-7.933694945450043e-08
22,44,32,4.107967015443137e-06,1.0780676348076668e-05,2.7739412189475843e-07,1.266644744646328e-06
23,44,33,1.212124630001199e-06,8.382683631680266e-07,8.38153724203039e-09,6.569579227289069e-07
24,44,34,-9.198224688589107e-07,-2.093901002808707e-06,1.1460715398925458e-07,-2.748273288943892e-07
25,44,35,2.2242164732233505e-07,5.601530119747622e-07,-3.412402804769954e-08,-1.0700637886884579e-07
26,44,36,-5.1512742516024446e-08,2.1331931776558122e-08,-1.715921804645859e-08,8.976821419537373e-08
27,44,37,-1.0121402027607473e-07,3.551423901626549e-07,1.8950501612380322e-07,7.226520892800181e-08
28,44,38,6.420626874614754e-08,-6.873086135783524e-07,-3.562230119769083e-07,-1.9708470233581465e-07
29,44,39,-6.087047950131819e-07,-2.5638561851337727e-07,3.9216018876686576e-07,1.241799481022099e-07
30,44,40,7.656848310944042e-07,1.394896571582649e-06,2.012052533473252e-07,3.539084332260245e-07
31,44,41,-9.647593515182962e-07,-3.923493295587832e-06,-1.1371204209353891e-06,-9.467972859056317e-07
32,44,42,-4.694689778261818e-06,4.187236754660262e-06,3.2773255043139216e-06,2.0441032120288583e-06
33,44,43,-3.166790747854975e-06,5.987772055959795e-07,-1.6503392998856725e-06,-2.596791546238819e-07
34,44,44,-1.0784830919874366e-05,-1.0061698958452325e-05,-9.439403925171064e-07,-1.7737302187015302e-06
35,45,30,-3.824448668865443e-08,2.6594143491820432e-06,8.063923360168701e-07,2.2122489440334903e-07
36,45,31,1.03207207757805e-06,-7.984349963408022e-07,-5.106814455757558e-07,2.0295878755405283e-07
37,45,32,-3.2074564160211594e-07,-1.6974203163044876e-06,7.898406551021253e-08,1.7351359815620526e-07
38,45,33,-1.1015482641596464e-06,-1.9178658021701267e-06,-9.49888701029522e-08,-2.2907882168965443e-07
39,45,34,-1.4408797710530052e-07,3.119834559583978e-07,1.4758049893259795e-08,-7.186154249438914e-08
40,45,35,-4.3945593830585494e-09,4.434740219494415e-08,-4.015433674453561e-08,3.0349717405897536e-08
41,45,36,5.786737489188454e-08,5.20674063864135e-07,1.9038805021409644e-07,1.4636871981110744e-07
42,45,37,2.701838752727781e-07,-5.852700155628554e-07,-2.2908817243205704e-07,-2.577780549017916e-07
43,45,38,5.996323579893215e-07,-7.568298769911053e-07,-3.7238137906570046e-07,-4.532203590201789e-08
44,45,39,3.643392290086922e-07,3.490168865027954e-06,1.3652266943608993e-06,7.310731575671525e-07
45,45,40,3.1566798952553654e-06,-3.136549366899999e-06,-2.6588368200464174e-06,-1.178826437353564e-06
46,45,41,-2.126830850102124e-06,2.4266846594400704e-06,3.198005060767173e-06,2.1667940472980263e-06
47,45,42,4.180827545496868e-06,6.052990556781879e-06,-1.5205328054435086e-06,6.443080735607509e-08
48,45,43,1.094775325327646e-05,-1.4728175301570445e-05,-1.525232278254407e-06,-2.775158236545394e-06
49,45,44,1.002866974886274e-05,5.4966126299405005e-06,1.1746086784114596e-05,4.986403837392572e-06
50,46,30,2.7776541173807345e-06,-2.5345384528918657e-06,8.066913892434968e-07,4.6656111862830585e-07
51,46,31,-6.847492954875634e-07,1.100779400076135e-06,7.220053817036387e-07,2.7802596491710574e-07
52,46,32,1.4739076448222477e-07,-4.3283984041408985e-07,-3.7285380471985263e-07,-2.374292904505637e-07
53,46,33,5.454434415241849e-08,6.189081886986969e-07,8.25722281661001e-08,2.076850691423715e-08
54,46,34,8.803014139857623e-08,5.132794100859428e-08,-2.067251791970648e-08,1.8720982541964304e-09
55,46,35,-1.5280882337265211e-07,1.7979346011998132e-07,1.4768767186978948e-07,1.2574881225191348e-07
56,46,36,4.848860726269777e-07,3.7267622587933147e-07,-3.927058855879295e-08,-6.458017764998658e-08
57,46,37,-6.005917043694353e-07,-2.4466075956297573e-06,-7.515826041526452e-07,-4.782984319717798e-07
