grid_id,row,col,event1_num,event2_num,event3_num,event4_num,event5_num,event6_num
2539,101,39,0.03778905698348233,0.003851740954150325,0.7416659066913942,0.19521423953237282,0.15375822881566806,0.011328633587206734
2540,101,40,0.0441690458344683,0.003063822368132996,0.7258791176877709,0.19694931384876338,0.15838260117318567,0.013158138265548009
2541,101,41,0.04641386051944516,0.001991155638047164,0.7045803469672749,0.18820807083996344,0.14986869445282913,0.014709646711564143
2542,101,42,0.04347507524156334,0.001396158969850656,0.6861752154419908,0.17793852847985453,0.13652210931043618,0.01654635354395873
2543,101,43,0.03921588650894514,0.001410075873613836,0.6747644934762531,0.17361116907822743,0.1279922250266802,0.019261261472427564
2544,101,44,0.036321256389668294,0.001773358658811015,0.6678729878231562,0.17376750411211914,0.1254500051054355,0.020129192294170872
2545,101,45,0.03478651158997544,0.0018763709873773694,0.6609907297538311,0.1714700051630474,0.12258527747030208,0.016173120141220305
2546,101,46,0.033404408283723395,0.001441342337848356,0.6529786649784048,0.16195368546378572,0.11433293649919656,0.010963425510958025
2547,101,47,0.032079794330714166,0.0008101324991790201,0.6455932956077455,0.14650815649250953,0.10297952522601718,0.007626071517194319
2548,101,48,0.031186020252480386,0.00038335582413613606,0.6405870590133835,0.13353538272615972,0.0940402349253274,0.006811780406341585
2549,101,49,0.030476676397175627,0.00011978755758652345,0.6390799558771239,0.12649557455405144,0.0899118690700419,0.007315143521331783
2550,101,50,0.03068715413337143,1.1828411886554958e-05,0.6407254893983928,0.12227336891668174,0.08898793900754046,0.007851750238139306
2551,101,51,0.03270002055053297,0,0.6428869398731697,0.11760709183074668,0.08904645310638125,0.0093564873580975
2552,101,52,0.03482800731981571,0,0.6426600807233717,0.11234256084276918,0.0880765955693866,0.01219527266951354
2553,101,53,0.03412982518477441,1.3749132050812848e-06,0.6404171950628783,0.10668040023236917,0.08457605318287027,0.014507965206865606
2554,101,54,0.030092750541413187,4.319941749770014e-05,0.638852542538217,0.10038402470290372,0.07859269127948998,0.014625163461781741
2555,101,55,0.025675304724325453,0.00017370795683198696,0.6392410511739252,0.09553059069758428,0.07231746194505453,0.011728083296442302
2556,101,56,0.023189309454998187,0.0003756197352548094,0.6414018835311575,0.09493854437218698,0.06945020700627108,0.007991378182189791
2557,101,57,0.023348048954960513,0.0005722143474346971,0.6442136975474801,0.09986771715636474,0.07199537314330401,0.004909263399302975
2558,101,58,0.026591189214170318,0.0006154579715506477,0.6457496998399003,0.10896226823000447,0.07962169055671157,0.003136038916036429
2559,101,59,0.031912306021249906,0.00036875848265904555,0.6441560375588667,0.11813887026116247,0.08890391571274127,0.002830338258864482
2560,101,60,0.035359302791906626,2.1119766034982387e-05,0.6412202749743077,0.1211760846589703,0.09278400635947985,0.003748586833772322
2561,101,61,0.03384526412324597,0,0.6431282011114451,0.11323732751368189,0.08692856735505064,0.0061476137078122425
2562,101,62,0.029699788311754037,0,0.653422649662123,0.09913469895822509,0.07616112069034547,0.009090811737584163
2563,101,63,0.026848217349217874,0,0.667787433719587,0.09003248880447803,0.06891164942137172,0.01080510194270619
2564,101,64,0.02591050484207593,3.0505735217893128e-06,0.6791482809178234,0.09095723357157057,0.06805813778709575,0.011007433630890804
2565,101,65,0.02558278303983445,0.00019801449952688792,0.6851385979015983,0.09847219843665671,0.07142582140722835,0.010515946654530612
2566,101,66,0.025324279178276256,0.00046764853848678265,0.6872918552557692,0.10692630766016503,0.07564730612806907,0.009813003799666644
2567,102,29,0.01824254546505852,0.0018939461916034064,0.6798559622982029,0.12882983599219092,0.08223903699938193,0.0076909578575496615
2568,102,30,0.016893920746119843,0.0014417528513279534,0.6953230128017893,0.1348091839525184,0.08705327077678417,0.008510503571843896
