grid_id,row,col,event1_num,event2_num,event3_num,event4_num,event5_num,event6_num,time
1080,74,36,0,0,75556.5,122,0.018357487922705317,0,-12
1080,74,36,0,0,64183.276314766525,122,0.01932367149758454,0,-11
1080,74,36,0,0,66381.39219559803,124,0.01932367149758454,0,-10
1080,74,36,0,0,44428.54043699431,124.99999999999996,0.018357487922705317,0,-9
1080,74,36,0,0,44567.821676503525,124.99999999999996,0.01642512077294686,0,-8
1080,74,36,0,0,47634.45385089077,124.99999999999996,0.018357487922705317,0,-7
1080,74,36,0,0,63609.113084786026,126,0.018357487922705317,0,-6
1080,74,36,0,0,65097.678277183986,126,0.018357487922705317,0,-5
1080,74,36,0,0,64445.83447588959,126,0.018357487922705317,0,-4
1080,74,36,0,0,73208.55849533384,126,0.017391304347826087,0,-3
1080,74,36,0,0,83444.85892453145,126,0.017391304347826087,0,-2
1080,74,36,0,0,86474.63821976689,126,0.018357487922705317,0,-1
1080,74,36,0,0,89729.56922491151,126,0.017391304347826087,0,0
1080,74,36,0,0.0818285724991997,83831.52535465329,575.7903986853528,0.03504167111126455,0.1499353006026199,1
1080,74,36,0.005399864057440412,0.008121053004805529,87250.52814008479,472.9108320903032,0.05297424839281363,0.10631239728261384,2
1080,74,36,0.01720280864844627,0.00216376128615328,89437.56462484531,447.3472114109788,0.0618402166844925,0.05940928890468065,3
1080,74,36,0.02308740253188118,0.0016983404494586832,91475.53787731756,447.4448067366519,0.06879571852742437,0.036092650692450816,4
1080,74,36,0.02558602223102732,0.002008045128610894,93445.38099997796,462.38314747511834,0.07555847633864203,0.025651004019773105,5
1080,74,36,0.026803922829579524,0.0024681528866848357,95324.61779044707,486.94151823871084,0.08265258009721348,0.02087545901278622,6
1080,74,36,0.02766773991583145,0.00293451192586958,97093.43790458726,517.9372561744503,0.09027184772453203,0.0186071546209826,7
1080,74,36,0.028556658597395826,0.0033857367911877497,98742.01958205893,553.4257108765838,0.09849308600544948,0.017520876596582774,8
1080,74,36,0.02961860471586216,0.0038353162098832758,100267.59513037394,592.2631043669633,0.10734821857789976,0.01704223908201518,9
1080,74,36,0.03090295912266157,0.004301252966885708,101671.5835160225,633.8169376156409,0.11685262194553606,0.016910497918371317,10
1080,74,36,0.03241749607580045,0.004798216421486863,102957.84168865354,677.7722377037808,0.1270184899567658,0.017001598637423492,11
1080,74,36,0.03415371086046638,0.005337083472987617,104131.63355777157,724.0072374844792,0.13786044477372095,0.017253096137976702,12
