grid_id,row,col,event1_num,event2_num,event3_num,event4_num,event5_num,event6_num,time
1705,84,49,0.009009009009009007,0,91703,353,0.050241545893719805,0,-12
1705,84,49,0.009009009009009007,0,89794.76816860533,355,0.04927536231884058,0,-11
1705,84,49,0,0,59062.32158587457,353,0.04927536231884058,0.00558659217877095,-10
1705,84,49,0.009009009009009007,0,55285.49999999999,357,0.050241545893719805,0,-9
1705,84,49,0,0,55430.858397093165,356,0.050241545893719805,0.00558659217877095,-8
1705,84,49,0,0,64440.24400409949,356,0.05314009661835749,0,-7
1705,84,49,0,0,67152,356,0.052173913043478265,0.00558659217877095,-6
1705,84,49,0.009009009009009007,0,67194.92821134327,361,0.05603864734299517,0,-5
1705,84,49,0,0,79394.98207758296,364,0.0463768115942029,0.00558659217877095,-4
1705,84,49,0,0,79296.10134700059,375,0.051207729468599035,0,-3
1705,84,49,0,0.011235955056179777,65227.29384153707,377,0.052173913043478265,0,-2
1705,84,49,0,0,77523.75178789897,376,0.051207729468599035,0.0111731843575419,-1
1705,84,49,0,0.011235955056179777,23536.5,378.00000000000006,0.051207729468599035,0,0
1705,84,49,0.007672968573782109,0.10479807538681207,86603.09935021063,280.28384590992454,0.03167005813838328,0,1
1705,84,49,0.021487573575228392,0.011701662492263329,89536.90670909289,276.93515252366745,0.044525497526248105,0,2
1705,84,49,0.025850364547958842,0.002110642342937953,91165.1613881934,305.12424049387624,0.052467973613670116,0.0007942551002334397,3
1705,84,49,0.026288753514156923,0.0008213610218360747,92668.57277014184,340.16479141588786,0.06050677276195478,0.003142059353843052,4
1705,84,49,0.026508038360881205,0.0006916619598419259,94138.22012597404,379.5092579160066,0.06918114316605102,0.004365138987718256,5
1705,84,49,0.027236402032016462,0.0008570398821172343,95558.99265537957,422.28244716531805,0.07847426831706714,0.004989103881948479,6
1705,84,49,0.028433866469352982,0.0011706380719139974,96916.42028709342,467.8282853404474,0.08834855154375137,0.00540635438704116,7
1705,84,49,0.029968361852419162,0.0015878703862440848,98202.74443154929,515.7015666699922,0.0987950069504266,0.0057755549402967385,8
1705,84,49,0.03174150049047241,0.002086958638110749,99414.56630202988,565.6544185188326,0.10982473113175556,0.006158068108013361,9
1705,84,49,0.03369389581110498,0.002656012564476489,100551.00408495392,617.5897312553113,0.12146053269651087,0.006577528464113702,10
1705,84,49,0.03579311279521935,0.003289519642255201,101612.46610913784,671.5135396206542,0.13373290577960512,0.007042430826917353,11
1705,84,49,0.03802320605435682,0.003986525999771696,102600.3344461607,727.5012778599631,0.14667879053220634,0.007554979089700296,12
