grid_id,row,col,event1_num,event2_num,event3_num,event4_num,event5_num,event6_num,time
187,51,33,0,0,87229.46528227045,93,0.0019323671497584536,0,-12
187,51,33,0,0,73619.62538989731,94,0.0019323671497584536,0,-11
187,51,33,0,0,63499.432121341386,95,0.0019323671497584536,0,-10
187,51,33,0,0,62059.523654956116,98,0.0028985507246376808,0,-9
187,51,33,0,0,64650.58971573553,97,0.0028985507246376808,0,-8
187,51,33,0,0,67625.56139579213,97,0.0028985507246376808,0,-7
187,51,33,0,0,71072.45231807708,97,0.0028985507246376808,0,-6
187,51,33,0,0,80978.16650808475,97,0.0028985507246376808,0,-5
187,51,33,0,0,83528.21001840332,97,0.0028985507246376808,0,-4
187,51,33,0,0,85018.79129360004,97,0.0028985507246376808,0,-3
187,51,33,0,0,83408.33611375805,97,0.0028985507246376808,0,-2
187,51,33,0,0,81050.24874138637,97,0.0028985507246376808,0,-1
187,51,33,0,0,81812.82902288878,98,0.0038647342995169077,0,0
187,51,33,0,0.06345753456215474,82080.84678523071,254.71084367837662,0.01584700465078912,0.06386895450983332,1
187,51,33,0.0020143815041766032,0.004573589704328493,84969.85834971625,223.4236119373677,0.028952059361589507,0.05181870051661545,2
187,51,33,0.01024606073036773,0.0006922140778053428,86544.89606381535,227.2896965771944,0.03549488178756596,0.02446936264684917,3
187,51,33,0.015498310912910129,0.00042096855242777234,87956.16225940295,238.24239143538767,0.040431669370789,0.0112116518468757,4
187,51,33,0.018523177037342527,0.0005237584783356885,89323.13044957958,253.50421479537454,0.045128829069657636,0.006106662920695122,5
187,51,33,0.02057672925076093,0.0007011216181093715,90646.80397613805,272.4270304549258,0.05000221335542307,0.0042492946619210135,6
187,51,33,0.022232875143198258,0.0008899018206348727,91921.80125273684,294.52729735002674,0.05520093869699802,0.003662295373657925,7
187,51,33,0.023734673727800054,0.0010793805963600102,93146.06979220928,319.41197946693273,0.06078787062264127,0.00362807113764869,8
187,51,33,0.025189775386040718,0.0012755618866695207,94320.04619050883,346.79777459152314,0.06679563451583136,0.0038710496588870774,9
187,51,33,0.026648501355433892,0.001487465006433926,95445.04485605989,376.4974124642106,0.07324620491554909,0.00427358404895454,10
187,51,33,0.02813523323884127,0.0017230033678064458,96522.53759580775,408.39874538703145,0.08015826281488889,0.004780540120487833,11
187,51,33,0.029662878305102638,0.001988416896875685,97553.95026392528,442.44301381505136,0.08755004938195536,0.005364965001846609,12
