grid_id,row,col,event1_num,event2_num,event3_num,event4_num
0,40,38,6.587298884142001e-08,1.1211195527494056e-08,-5.97288121184647e-08,-1.6082669418437945e-08
1,40,39,-1.0629452873445189e-07,-1.3088992112386677e-08,8.312040478131166e-08,1.74093450766577e-08
2,40,40,1.4690363059344236e-07,1.4102710110819316e-07,-9.57755972308405e-08,5.140294234706744e-08
3,41,38,1.738979982235378e-08,2.255232658399109e-07,1.0373289427434429e-07,3.56795233358298e-08
4,41,39,-7.419478009751401e-08,-2.749177951955062e-07,-1.6819210202356771e-07,-2.322045844493914e-08
5,41,40,2.3881375454948284e-07,5.223449761615484e-07,2.638057310377917e-07,-2.7948946268452346e-08
6,41,41,-1.6839180716488045e-07,-1.651585080253426e-06,-5.593871037490317e-07,7.763880915945265e-08
7,42,37,3.662027836526249e-08,1.0150543516829202e-07,6.069230096272804e-08,3.6612686216130896e-08
8,42,38,-8.735057122066792e-09,-1.564675358167733e-07,1.0133960337554981e-08,-1.3850191216135954e-08
9,42,39,1.0647832482391095e-07,2.691041629532265e-07,-4.908346440402056e-08,1.0738319566883092e-08
10,42,40,-1.0416462004059213e-07,-5.636423452415329e-07,1.7107387861869938e-07,-1.852991426964934e-09
11,42,41,-5.527264761440165e-07,1.1984578804913326e-06,-3.9115573713388585e-07,3.3348548811318324e-08
12,42,42,7.462228950316785e-07,-2.6838060875888914e-06,9.924837058861158e-07,4.4590112935338766e-08
13,43,37,-2.6191578683665284e-08,-1.4090444722114626e-07,1.0733378985605668e-07,3.5926522201634725e-08
14,43,38,1.5924950247381275e-08,2.8308042487878993e-07,-2.3072123767065023e-08,2.3085972244984987e-08
15,43,39,-1.5177943168964703e-07,-3.3537446597620146e-07,-4.0795800515525116e-08,-4.58127722424706e-08
16,43,40,-2.278466411098634e-07,2.649366308560275e-07,1.654538550610596e-08,8.767517378771572e-09
17,43,41,1.3070208524368354e-06,6.503734653051652e-07,8.068973755825937e-08,2.646696941610571e-07
18,43,42,8.119879453261092e-07,-1.3468282986650593e-06,-7.344998493863386e-07,-8.102139759103011e-07
19,43,43,2.3643922304472653e-06,4.050445312486772e-08,-1.4317532759378082e-07,6.355310233630007e-07
20,44,30,4.5305989715416217e-07,-5.123648861626862e-06,2.4948436205818325e-08,2.3597671372499462e-07
21,44,31,9.124787538894452e-07,6.436222065531183e-06,2.414193659205921e-06,4.318134756431391e-07
22,44,32,4.245292075211182e-06,1.0304043826181442e-05,2.1069784850169526e-07,1.5625307696609525e-06
23,44,33,1.1429654023231706e-06,-4.4174205982017156e-07,9.401951928111885e-08,3.658124683170172e-07
24,44,34,-9.099365456677333e-07,-1.8289044874109095e-06,9.684826807188074e-08,-3.1694148105998465e-07
25,44,35,2.1193730503910047e-07,7.258975074364571e-07,-5.614764120309701e-08,-4.886873838927386e-08
26,44,36,-4.047421242603377e-08,-1.3115351293890853e-07,-1.1676863920229152e-08,6.207465474972196e-08
27,44,37,-7.903562959654664e-08,3.5949167909166135e-07,1.6821429937863286e-07,7.809495627952856e-08
28,44,38,-1.2275524596816467e-08,-5.043262376602797e-07,-2.7200073304811667e-07,-1.567512413203076e-07
29,44,39,-4.7674728875790606e-07,-4.7210909315253957e-07,2.641316143581207e-07,6.879292868688935e-08
30,44,40,6.907364991093345e-07,1.6586604942858685e-06,2.9062007911306864e-07,4.429795978921902e-07
31,44,41,-1.0650466037986916e-06,-3.8136863622639794e-06,-9.95057689578971e-07,-9.347899663225689e-07
32,44,42,-3.836642008536728e-06,3.1788999876880553e-06,2.546343011999852e-06,1.7903211073644343e-06
33,44,43,-3.222790155632538e-06,2.212277195212664e-06,-1.0041187579190591e-06,4.3425970375210454e-07
34,44,44,-9.875797331915237e-06,-8.394814358325675e-06,-9.50985111103364e-07,-1.6898968624445843e-06
35,45,30,-3.9861413370090304e-07,3.3084511414926965e-06,8.357239948963979e-07,3.3361402529408224e-07
