grid_id,row,col,event1_num,event2_num,event3_num,event4_num,event5_num,event6_num,time
2378,97,52,0,0,65582.98105260047,191,0.011594202898550723,0,-12
2378,97,52,0,0,65896.57154261161,190,0.010628019323671498,0,-11
2378,97,52,0,0,63184.80665360344,190,0.011594202898550723,0.00558659217877095,-10
2378,97,52,0,0,53541,188,0.011594202898550723,0,-9
2378,97,52,0,0,74307.87604589472,189,0.010628019323671498,0.00558659217877095,-8
2378,97,52,0,0.011235955056179777,89364.66335556046,191,0.012560386473429951,0.00558659217877095,-7
2378,97,52,0,0,89097,192,0.012560386473429951,0,-6
2378,97,52,0.027027027027027032,0.011235955056179777,40611.863781520624,191,0.011594202898550723,0.00558659217877095,-5
2378,97,52,0,0,65951.79321980217,191,0.012560386473429951,0.00558659217877095,-4
2378,97,52,0,0,28933.5,191,0.01352657004830918,0,-3
2378,97,52,0.009009009009009007,0,37126.48983730499,190,0.01352657004830918,0,-2
2378,97,52,0,0,80179.71961759972,190,0.012560386473429951,0,-1
2378,97,52,0,0,84106.5,190,0.014492753623188406,0,0
2378,97,52,0,0.0937662373813204,90437.55953416934,486.66526546040774,0.05136335250954584,0,1
2378,97,52,0.0010164874860648088,0.013611611930010986,93961.80835304428,479.864953018918,0.07113124766511958,0.015644279903697798,2
2378,97,52,0.0070536723766947106,0.00397895534713372,95697.11703729127,511.1492363031273,0.08138873926320912,0.025229038423538883,3
2378,97,52,0.012283678360137459,0.0022104112770631413,97081.2216322567,542.2818580771428,0.08956219740073608,0.024274759210905585,4
2378,97,52,0.016389328771521834,0.0018427437672753934,98316.39098251652,571.0107701706065,0.09715914229036088,0.021603359898586645,5
2378,97,52,0.019845848852709787,0.001862624395219936,99438.49304122453,598.1821412744303,0.10463991027487783,0.019344648246608552,6
2378,97,52,0.0229236241485589,0.002037610712199593,100461.84015888548,624.7694786096682,0.11219644184814552,0.017725970680315818,7
2378,97,52,0.025766088383251482,0.0022960533324786073,101397.36950862693,651.5769677296248,0.1199266201191274,0.01663923642819784,8
2378,97,52,0.02845217094942336,0.0026112811366962745,102254.58156634227,679.216476358372,0.1278930601444742,0.015959997712310218,9
2378,97,52,0.03102628066588553,0.002972765168394507,103041.92141761712,708.1346699932242,0.13614657456221274,0.015592986359073769,10
2378,97,52,0.03351527972446202,0.003377069703167244,103766.71428166301,738.6570910949972,0.14473445801374432,0.015468842100024006,11
2378,97,52,0.03593811204597895,0.003824389494327765,104435.26549118373,771.0261309408363,0.15370386381510573,0.015537176986261787,12
