grid_id,row,col,event1_num,event2_num,event3_num,event4_num,event5_num,event6_num,time
2028,90,29,0,0,87656.44621436992,0,0,0,-12
2028,90,29,0,0,87621.40460293439,0,0,0,-11
2028,90,29,0,0,85995.92272496318,0,0,0,-10
2028,90,29,0,0,86801.92751467769,0,0,0,-9
2028,90,29,0,0,86873.22617534666,0,0,0,-8
2028,90,29,0,0,88690.39482463137,0,0,0,-7
2028,90,29,0,0,91236.77915421496,0,0,0,-6
2028,90,29,0,0,91995.1438668359,0,0,0,-5
2028,90,29,0,0,90880.9909541631,0,0,0,-4
2028,90,29,0,0,92296.20138216816,0,0,0,-3
2028,90,29,0,0,93080.60292752726,0,0,0,-2
2028,90,29,0,0,91887.87642229523,0,0,0,-1
2028,90,29,0,0,92111.84367924686,0,0,0,0
2028,90,29,0.0009954963624885448,0.17303983650406482,115506.50751507106,678.5475822085763,0.10104878736249708,0,1
2028,90,29,0.017321054895117656,0.033797405764402745,118178.27026235721,723.0765796718869,0.1325738367326412,0,2
2028,90,29,0.030649858892886364,0.013312806740853738,118478.48613489752,809.0725598817141,0.15142459769315436,0.0028048655831173345,3
2028,90,29,0.03839009434432073,0.00897329280259734,118462.25440149294,888.0350302924737,0.1691579593036415,0.010971660238870494,4
2028,90,29,0.04415801846426192,0.008194483435523255,118380.51348246828,961.5689448708548,0.1872140030999833,0.016303848668920703,5
2028,90,29,0.04937986799494675,0.008572595216903437,118260.6215971542,1033.3296338238142,0.20579752568068746,0.0198826835785898,6
2028,90,29,0.054454393522380316,0.009453599595680987,118109.43492049107,1105.6163078441284,0.2249993621586144,0.022783193550334868,7
2028,90,29,0.05949497546542212,0.010614058790234202,117932.502427349,1179.8051126928199,0.244926564871308,0.025462482476997682,8
2028,90,29,0.0645512092672174,0.011972331331444049,117734.57910888508,1256.7816759421416,0.2657084694857283,0.02809163602366295,9
2028,90,29,0.06966409267468407,0.013503621660810443,117519.35291737947,1337.1878126750576,0.2874897568970096,0.030734479207224205,10
2028,90,29,0.07487672658305766,0.015209041140342475,117289.52744529868,1421.5454627033425,0.3104260082518004,0.03341821639481763,11
2028,90,29,0.08023544927714249,0.017102429429060508,117046.93279497644,1510.3276135452081,0.3346831352959809,0.036160497809998055,12
