grid_id,row,col,event1_num,event2_num,event3_num,event4_num
0,40,7,2.727906062930524e-13,8.115948234646564e-13,-2.218157027413653e-13,7.994093668278746e-15
1,40,8,-2.0984893510378466e-12,-1.909145584677585e-12,2.3810239804106237e-13,-4.467481614679747e-13
2,40,9,4.357972316348935e-12,-2.972083516794566e-12,-1.0327607909491054e-12,1.9904997788922074e-13
3,40,10,1.7123225580506496e-12,2.4518824470742828e-11,-1.6658495329696654e-12,1.052201186423074e-12
4,40,11,-3.083022032113192e-11,-7.989209294123611e-11,-9.463487285477079e-12,-1.547525475820155e-11
5,40,12,1.4446333018725e-10,1.3505033202854122e-10,8.206491042273001e-12,3.7028165256192125e-11
6,40,13,3.917743213177616e-11,3.792596792173697e-10,-1.5151383619960157e-11,-4.789791133164023e-11
7,40,14,-1.5573471401353345e-09,-2.6786814988355445e-09,6.420423220854232e-12,-4.3229025914470753e-10
8,40,15,-1.0267800498731106e-10,4.657133789720547e-09,1.6742812691816766e-09,1.965018148197828e-09
9,40,16,-1.3627417250194895e-10,2.5943571735354e-09,1.3390211162089827e-10,4.0882733309821617e-10
10,40,17,7.988190553476215e-09,-1.2923990766466886e-08,-6.4944676303468896e-09,-8.124909633977495e-09
11,40,18,-2.715297320321497e-08,-2.1152585460981754e-08,1.127157478464369e-08,1.4895425337613233e-08
12,40,19,6.358787629778817e-08,3.4874418020081066e-08,-1.3718417513075565e-08,-1.0280202467072286e-08
13,40,20,1.0073591738546384e-07,1.8712465532644273e-07,6.191342549755063e-08,1.4577491924683272e-07
14,40,21,-1.2957416117842513e-07,-7.843331104595563e-07,-1.413354340229489e-07,-9.378720733366208e-08
15,40,22,3.486589434942289e-07,1.4873762665956747e-07,2.7910931521546445e-07,4.6081029836386733e-07
16,40,23,5.143642169969098e-07,3.6838121104665333e-06,-4.183136184110481e-07,8.019985671126051e-07
17,40,24,-6.157954430818791e-07,-4.2868300624832045e-06,-1.418518536411284e-06,-2.1814892079419224e-06
18,40,25,-3.6540362202686083e-07,-8.973629519459791e-06,-7.56819758862548e-07,1.3740128679273766e-06
19,40,26,2.0148181647527963e-06,2.8515727535705082e-05,7.90319245425053e-06,3.6881597225146834e-06
20,40,27,-2.7335985578247346e-05,-4.719938806374557e-05,8.551689916203031e-07,2.749576924543362e-05
21,40,28,8.007836731849238e-05,0.0002430230233585462,0.00014586688484996557,0.0001875308807939291
22,40,29,0.00016246708401013166,-0.0001235875824932009,0.00014510093024000525,0.0002927310124505311
23,40,30,0.0021431338973343372,0.001303895260207355,0.0015662473160773516,0.0008382012019865215
24,40,31,0.000197613553609699,-0.00036670031840913,2.19597222894663e-05,-5.7071038099820726e-06
25,40,32,7.071500294841826e-05,6.320091051748022e-05,-6.617529288632795e-05,-2.4477812985423952e-06
26,40,33,-8.739110057831567e-07,-2.0087500161025673e-05,5.852431058883667e-06,-2.2203805656317854e-06
27,40,34,-9.970323162633576e-07,6.079858394514304e-06,-2.0362940631457604e-06,9.096438446931643e-08
28,40,35,6.644918926212995e-08,-2.0497677724051755e-06,2.59638483157687e-07,-2.4526286779291695e-07
29,40,36,1.0719855225715946e-07,6.550051239173627e-07,1.1025349522242323e-08,1.0630441238390631e-07
30,40,37,-7.762453435589123e-08,-1.564815477195225e-07,4.649170648463041e-08,-8.355959479899866e-09
31,40,38,7.003898616630977e-08,1.3206406634935774e-08,-6.609748481878341e-08,-2.045407576645175e-08
32,40,39,-1.0632459890302925e-07,-1.4890314758986278e-08,1.071413819886402e-07,3.096161549365206e-08
33,40,40,1.2019786765904428e-07,1.841580399286613e-07,-1.2909016788853478e-07,2.6754857884725425e-08
34,40,41,-7.926394118840108e-08,-2.7046436912314675e-07,1.8113200894731563e-07,-1.4811914184065245e-07
35,40,42,1.9284609606984304e-06,-9.685516033641761e-07,-1.0997653134836582e-06,9.345717444375623e-08
36,40,43,-7.199814717750996e-06,6.267719982133713e-06,5.643293206958333e-06,-2.9659515732305408e-08
37,40,44,-1.2386807611619588e-05,-2.455570393067319e-05,-2.3313681595027447e-05,-5.535523541766452e-06
38,40,45,3.248429129598662e-05,4.954256655764766e-05,5.4460753744933754e-05,2.297488390468061e-05
39,40,46,-8.199399417208042e-07,-2.8180929803056642e-05,-1.532283567939885e-05,-8.8892984422273e-06
40,40,47,3.3927560707525117e-06,9.418645277037285e-06,3.706950337800663e-07,1.1876900316565298e-06
41,40,48,-3.1596932785760146e-06,-2.3645902729185764e-06,1.0022682772614644e-06,-5.317645701552465e-08
42,40,49,4.833797220271663e-07,9.409325798515056e-07,-3.352301689574233e-07,2.4621205074737418e-09
43,40,50,4.890558784609311e-07,-1.2801215234503616e-06,2.831998529018165e-07,-7.670290358419152e-08
44,40,51,3.8631662846455583e-07,4.637645361071918e-07,4.3204664734730613e-07,3.254430680499354e-07
45,40,52,7.081332000780094e-07,7.20991238267743e-07,2.8246429906175763e-07,2.8832329235228826e-07
46,40,53,1.3869866144489151e-08,-1.5643702511169977e-07,-2.8852389277744805e-07,-1.53832687033173e-07
47,40,54,3.2418066098216514e-07,-7.871722118579783e-07,-4.886263127446e-07,-2.041451239165326e-07
48,40,55,-2.1874923277209746e-06,7.164062481024303e-07,6.572358870471362e-07,3.093228713169083e-07
49,40,56,-2.7160963327332865e-06,2.691352392503177e-06,1.054886752172024e-06,-5.233830506767845e-07
50,40,57,-4.297841314837569e-06,-1.1857257049996406e-05,-4.055519013945741e-07,-1.3470018984662602e-06
51,40,58,-1.047945988830179e-05,1.5193480976449791e-05,3.6142398585070623e-06,2.6073248591274023e-06
52,40,59,-6.424311777664116e-06,-4.392448317958042e-06,-5.319982847140636e-06,-3.036269617950893e-07
53,40,60,-4.312469627620885e-06,1.0980255865433719e-05,8.546427125111222e-06,2.316399331903085e-06
54,40,61,-5.0266033213119954e-05,-5.963665898889303e-06,5.446525392471813e-06,2.8561365979840048e-05
55,40,62,-5.031465116189793e-05,0.00015545517089776695,0.00015138777962420136,0.00028089972329325974
56,40,63,0.00036185263888910413,0.0008890052558854222,0.0018766878638416529,0.0007326241466216743
57,40,64,0.00012860939023084939,-0.0001658479741308838,0.00022207475558388978,8.771812281338498e-05
58,40,65,5.77829541725805e-06,8.811819134280086e-05,3.838128759525716e-05,3.2614381780149415e-05
59,40,66,2.2964848085393896e-06,-3.5553261113818735e-05,-7.890083907113876e-06,-3.575479240680579e-06
60,40,67,5.625435278489022e-06,9.545497050567064e-06,-2.935795464509283e-06,6.11535000416552e-08
61,40,68,-7.785670845805726e-07,-1.912124162117834e-06,1.0896344520006096e-06,1.8951446634218883e-07
62,40,69,1.4357725603986182e-06,6.427878673775922e-09,-2.851213309895684e-07,-1.3944514876129688e-07
63,40,70,-2.0731270922169642e-07,3.1728791327623185e-07,-8.847876387108045e-08,1.6632856869591706e-08
64,40,71,1.4737504727690975e-07,-1.3287346689594415e-07,-1.0558901664126097e-07,-3.294725203772941e-08
65,40,72,-6.110805372827599e-08,-8.808436646745577e-09,-9.425210834024256e-09,-1.287845829978096e-08
66,40,73,2.780143759650855e-08,1.5126913055496516e-08,-1.0973264963354268e-08,-7.809317636997548e-10
67,40,74,-1.032109153698002e-08,-6.086275039507427e-09,5.3464295213245805e-09,1.5905616823630453e-09
68,41,7,-2.709127410252532e-13,9.909810602323765e-13,6.2465867710619766e-15,-3.683430513726216e-13
69,41,8,-3.599541237991888e-12,-1.0001461464570482e-11,3.458063506768874e-14,-2.7500221609459696e-13
70,41,9,2.3805908633267592e-11,2.791870207241587e-11,8.225499816862103e-13,5.757376346504639e-12
71,41,10,-1.5962587154860763e-11,-2.3971859219873437e-11,-9.237515266602436e-12,-1.598282790837846e-11
72,41,11,2.1276097203482003e-11,-1.3051094926996853e-10,-2.5383566776282507e-11,3.2826402186769688e-12
73,41,12,2.1179324960485246e-10,6.22745632838928e-10,-1.3043385815869613e-11,2.6282979265213058e-11
74,41,13,-1.3328436132553634e-09,-1.426118556580036e-09,-1.4085477229031085e-10,-4.858929925077859e-10
75,41,14,-1.8192378714587676e-09,-7.376845800877163e-10,1.2439815844089708e-09,1.5782527507113286e-09
76,41,15,8.087179814708634e-09,1.5253855067953737e-08,-1.948130962103889e-10,-2.1617268738949313e-11
77,41,16,5.338115283137768e-09,-3.874178489127189e-08,-9.887286545051666e-09,-9.214150331615656e-09
78,41,17,4.4776268026680555e-08,4.253334395798447e-08,7.9093318561263e-09,1.1136243038833982e-08
